name	value
Zeilarn	299
Schwabach	546
Östl. Neubäuer Forst	309
Bodenwöhr	180
Bruck i.d. OPf.	225
Burglengenfeld	60
Fensterbach	505
Maxhütte-Haidhof	715
Guteneck	210
Nabburg	202
Neunburg vorm Wald	574
Dieterskirchen	785
Neukirchen-Balbini	731
Schwarzhofen	261
Thanstein	372
Nittenau	388
Oberviechtach	619
Gleiritsch	948
Niedermurach	185
Teunz	660
Winklarn	206
Pfreimd	160
Trausnitz	666
Schönsee	494
Stadlern	777
Schmidgaden	876
Schwandorf	259
Schwarzach b. Nabburg	639
Schwarzenfeld	819
Stulln	468
Teublitz	841
Steinberg am See	101
Wackersdorf	926
Wernberg-Köblitz	182
Wolferlohe	860
Schweinfurt	156
Üchtelhausen	354
Bürgerwald	552
Bergrheinfeld	697
Dittelbrunn	790
Euerbach	650
Geiersberg	459
Geldersheim	795
Dingolshausen	255
Donnersdorf	381
Frankenwinheim	352
Gerolzhofen	902
Lülsfeld	685
Michelau i. Steigerwald	466
Oberschwarzach	458
Sulzheim	736
Gochsheim	484
Grafenrheinfeld	807
Grettstadt	584
Hundelshausen	6
Kolitzheim	348
Niederwerrn	576
Nonnenkloster	996
Poppenhausen	788
Röthlein	617
Schonungen	939
Schwanfeld	255
Wipfeld	96
Schwebheim	422
Sennfeld	712
Stadtlauringen	804
Stollbergerforst	939
Vollburg	356
Waigolshausen	842
Wasserlosen	696
Werneck	16
Wustvieler Forst	993
Andechs	396
Feldafing	501
Gauting	590
Gilching	106
Herrsching a. Ammersee	465
Inning a. Ammersee	696
Krailling	926
Pöcking	369
Seefeld	135
Starnberg	678
Starnberger See	673
Tutzing	759
Wörthsee	525
Weßling	772
Aiterhofen	585
Salching	100
Bogen	622
Geiselhöring	28
Hunderdorf	385
Neukirchen	371
Windberg	281
Kirchroth	536
Konzell	910
Laberweinting	169
Leiblfing	188
Mallersdorf-Pfaffenberg	768
Ascha	819
Falkenfels	572
Haselbach	397
Mitterfels	872
Oberschneiding	41
Parkstetten	246
Aholfing	486
Atting	831
Perkam	612
Rattenberg	572
Sankt Englmar	853
Mariaposching	608
Niederwinkling	304
Perasdorf	505
Loitzendorf	912
Rattiszell	802
Stallwang	191
Irlbach	325
Straßkirchen	607
Wiesenfelden	875
Straubing	994
Bärnau	348
Erbendorf	14
Friedenfels	569
Fuchsmühl	547
Immenreuth	174
Kemnath	997
Konnersreuth	157
Krummennaab	614
Reuth b. Erbendorf	129
Kulmain	850
Lenauer Forst	791
Mähring	147
Mitterteich	606
Pechbrunn	299
Neualbenreuth	188
Brand	640
Ebnath	878
Neusorg	21
Pullenreuth	237
Plößberg	812
Tirschenreuth	608
Waldershof	664
Waldsassen	920
Wiesau	345
Altenmarkt a.d. Alz	340
Übersee	988
Bergen	234
Vachendorf	539
Chieming	24
Chiemsee (See)	54
Engelsberg	954
Fridolfing	958
Grabenstätt	531
Grassau	349
Inzell	883
Kirchanschöring	497
Marquartstein	833
Staudach-Egerndach	121
Nußdorf	433
Kienberg	852
Obing	285
Pittenhart	972
Palling	917
Petting	597
Reit im Winkl	962
Ruhpolding	345
Schleching	240
Schnaitsee	258
Seeon-Seebruck	712
Siegsdorf	197
Surberg	307
Tacherting	20
Tittmoning	830
Traunreut	761
Traunstein	618
Trostberg	999
Unterwössen	684
Taching a. See	446
Waging a. See	875
Wonneberg	34
Waginger See	26
Babenhausen	167
Egg a.d. Günz	49
Kettershausen	539
Kirchhaslach	426
Oberschönegg	608
Winterrieden	638
Bad Grönenbach	89
Wolfertschwenden	21
Woringen	88
Bad Wörishofen	654
Boos	117
Fellheim	871
Heimertingen	361
Niederrieden	118
Pleß	39
Apfeltrach	595
Dirlewang	551
Unteregg	174
Erkheim	882
Kammlach	969
Ettringen	520
Kronburg	443
Lautrach	616
Legau	870
Eppishausen	145
Kirchheim i. Schw.	423
Markt Rettenbach	609
Markt Wald	590
Benningen	611
Holzgünz	230
Lachen	760
Memmingerberg	490
Trunkelsberg	209
Ungerhausen	784
Mindelheim	94
Böhen	494
Hawangen	265
Ottobeuren	518
Oberrieden	466
Pfaffenhausen	759
Salgen	129
Sontheim	787
Türkheim	992
Wiedergeltingen	343
Tussenhausen	971
Ungerhauser Wald	224
Würzburg	557
Aub	77
Gelchsheim	8
Sonderhofen	662
Bergtheim	346
Oberpleichfeld	970
Eibelstadt	88
Frickenhausen a. Main	601
Sommerhausen	448
Winterhausen	522
Eisenheim	588
Estenfeld	425
Prosselsheim	911
Güntersleben	482
Gaukönigshofen	142
Gerbrunn	719
Bütthard	951
Giebelstadt	457
Gramschatzer Wald	490
Guttenberger Wald	916
Höchberg	412
Hausen b. Würzburg	822
Helmstadt	50
Remlingen	182
Uettingen	21
Greußenheim	597
Hettstadt	232
Irtenberger Wald	736
Kürnach	148
Geroldshausen	899
Kirchheim	592
Altertheim	89
Kist	273
Kleinrinderfeld	549
Leinach	647
Erlabrunn	845
Margetshöchheim	872
Neubrunn	185
Ochsenfurt	672
Bieberehren	33
Röttingen	175
Riedenheim	736
Tauberrettersheim	385
Randersacker	943
Reichenberg	214
Rimpar	675
Rottendorf	825
Thüngersheim	907
Theilheim	179
Unterpleichfeld	661
Veitshöchheim	346
Waldbüttelbrunn	259
Zell a. Main	551
Alesheim	908
Dittenheim	508
Markt Berolzheim	972
Meinheim	767
Ellingen	628
Ettenstatt	534
Höttingen	206
Gunzenhausen	766
Absberg	33
Haundorf	815
Pfofeld	916
Theilenhofen	455
Gnotzheim	332
Heidenheim	302
Westheim	371
Langenaltheim	232
Muhr a. See	172
Burgsalach	151
Nennslingen	154
Raitenbuch	537
Pappenheim	592
Pleinfeld	110
Polsingen	145
Solnhofen	602
Treuchtlingen	346
Weißenburg i. Bay.	432
Weiden i.d. OPf.	5
Hohenfurch	910
Ingenried	976
Schwabbruck	775
Schwabsoien	74
Bernbeuren	82
Burggen	852
Bernried am Starnberger See	441
Antdorf	456
Habach	262
Obersöchering	628
Sindelsdorf	646
Hohenpeißenberg	441
Eberfing	173
Eglfing	624
Huglfing	105
Pähl	31
Peißenberg	407
Peiting	574
Penzberg	446
Raisting	74
Böbing	194
Rottenbuch	475
Schongau	695
Iffeldorf	380
Seeshaupt	699
Prem	260
Steingaden	483
Wildsteig	704
Weilheim i. OB	30
Wessobrunn	346
Wielenbach	936
Arzberg	614
Kaiserhammer Forst-Ost	985
Kirchenlamitz	272
Marktleuthen	411
Marktredwitz	364
Martinlamitzer Forst-Süd	701
Meierhöfer Seite	162
Neubauer Forst-Süd	867
Röslau	107
Schönwald	558
Hohenberg a.d. Eger	681
Schirnding	623
Selb	369
Höchstädt i. Fichtelgebirge	140
Thiersheim	517
Thierstein	72
Tröstauer Forst-Ost	801
Tröstauer Forst-West	980
Bad Alexandersbad	63
Nagel	181
Tröstau	793
Vordorfer Forst	216
Weißenstadt	376
Weißenstadter Forst-Nord	249
Weißenstadter Forst-Süd	761
Wunsiedel	692
Berlin	830
Ahrensfelde	582
Bernau bei Berlin	959
Biesenthal	441
Breydin	153
Marienwerder	952
Melchow	459
Rüdnitz	439
Sydower Fließ	10
Britz	484
Chorin	682
Hohenfinow	369
Liepe	103
Lunow-Stolzenhagen	522
Niederfinow	218
Oderberg	660
Parsteinsee	951
Eberswalde	27
Althüttendorf	507
Friedrichswalde	680
Joachimsthal	404
Ziethen	431
Panketal	678
Schorfheide	745
Wandlitz	767
Werneuchen	851
Brandenburg an der Havel	290
Cottbus	222
Bestensee	340
Eichwalde	192
Heideblick	555
Heidesee	933
Königs Wusterhausen	905
Lübben (Spreewald)	661
Alt Zauche-Wußwerk	622
Byhleguhre-Byhlen	753
Jamlitz	464
Lieberose	285
Neu Zauche	612
Schwielochsee	310
Spreewaldheide	179
Straupitz	319
Luckau	184
Märkische Heide	866
Mittenwalde	731
Schönefeld	626
Groß Köris	583
Halbe	996
Märkisch Buchholz	712
Münchehofe	737
Schwerin	85
Teupitz	738
Schulzendorf	795
Bersteland	446
Drahnsdorf	713
Golßen	733
Kasel-Golzig	796
Krausnick-Groß Wasserburg	107
Rietzneuendorf-Staakow	114
Schlepzig	600
Steinreich	411
Unterspreewald	334
Wildau	743
Zeuthen	692
Bad Liebenwerda	633
Doberlug-Kirchhain	897
Heideland	738
Schönborn	57
Schilda	888
Tröbitz	989
Elsterwerda	439
Falkenberg/Elster	503
Finsterwalde	302
Herzberg (Elster)	861
Crinitz	10
Lichterfeld-Schacksdorf	575
Massen-Niederlausitz	612
Sallgast	207
Mühlberg/Elbe	839
Gorden-Staupitz	748
Hohenleipisch	232
Plessa	494
Schraden	550
Röderland	837
Schönewalde	982
Fichtwald	274
Hohenbucko	331
Kremitzaue	852
Lebusa	22
Schlieben	1
Gröden	955
Großthiemig	180
Hirschfeld	286
Merzdorf	991
Sonnewalde	574
Uebigau-Wahrenbrück	141
Frankfurt (Oder)	379
Brieselang	82
Dallgow-Döberitz	539
Falkensee	121
Friesack	612
Mühlenberge	492
Paulinenaue	381
Pessin	818
Retzow	761
Wiesenaue	668
Ketzin/Havel	38
Milower Land	243
Nauen	355
Kotzen	102
Märkisch Luch	865
Nennhausen	791
Stechow-Ferchesar	220
Premnitz	859
Rathenow	630
Gollenberg	603
Großderschau	162
Havelaue	414
Kleßen-Görne	674
Rhinow	774
Seeblick	998
Schönwalde-Glien	710
Wustermark	920
Altlandsberg	404
Bad Freienwalde (Oder)	437
Bliesdorf	376
Neulewin	490
Neutrebbin	706
Oderaue	112
Prötzel	950
Reichenow-Möglin	495
Beiersdorf-Freudenberg	102
Höhenland	957
Heckelberg-Brunow	200
Fredersdorf-Vogelsdorf	495
Alt Tucheband	979
Bleyen-Genschmar	682
Golzow	297
Küstriner Vorland	27
Zechin	865
Hoppegarten	44
Lebus	816
Podelzig	753
Reitwein	637
Treplin	447
Zeschdorf	275
Letschin	112
Buckow (Märkische Schweiz)	634
Garzau-Garzin	691
Oberbarnim	535
Rehfelde	871
Waldsieversdorf	401
Müncheberg	179
Neuenhagen bei Berlin	667
Gusow-Platkow	553
Märkische Höhe	495
Neuhardenberg	805
Petershagen/Eggersdorf	542
Rüdersdorf bei Berlin	690
Falkenhagen (Mark)	524
Fichtenhöhe	592
Lietzen	308
Lindendorf	937
Vierlinden	710
Seelow	215
Strausberg	928
Wriezen	356
Birkenwerder	157
Fürstenberg/Havel	90
Glienicke/Nordbahn	573
Gransee	960
Großwoltersdorf	540
Schönermark	975
Sonnenberg	583
Stechlin	37
Hennigsdorf	974
Hohen Neuendorf	390
Kremmen	875
Löwenberger Land	864
Leegebruch	130
Liebenwalde	834
Mühlenbecker Land	490
Oberkrämer	511
Oranienburg	393
Velten	636
Zehdenick	916
Altdöbern	10
Bronkow	119
Luckaitztal	766
Neu-Seeland	929
Neupetershain	793
Calau	198
Großräschen	358
Lübbenau/Spreewald	443
Lauchhammer	742
Frauendorf	888
Großkmehlen	944
Kroppen	75
Lindenau	128
Ortrand	693
Grünewald	820
Guteborn	710
Hermsdorf	486
Hohenbocka	280
Ruhland	870
Schwarzbach	442
Schipkau	173
Schwarzheide	488
Senftenberg	679
Vetschau/Spreewald	384
Beeskow	773
Brieskow-Finkenheerd	437
Groß Lindow	435
Vogelsang	194
Wiesenau	858
Ziltendorf	809
Eisenhüttenstadt	448
Erkner	228
Fürstenwalde/Spree	225
Friedland	365
Grünheide (Mark)	10
Lawitz	751
Neißemünde	623
Neuzelle	445
Berkenbrück	82
Briesen (Mark)	941
Jacobsdorf	682
Rietz-Neuendorf	658
Schöneiche bei Berlin	244
Bad Saarow	274
Diensdorf-Radlow	311
Langewahl	429
Reichenwalde	68
Wendisch Rietz	402
Grunow-Dammendorf	54
Müllrose	816
Mixdorf	700
Ragow-Merz	113
Schlaubetal	203
Siehdichum	371
Gosen-Neu Zittau	461
Rauen	149
Spreenhagen	35
Steinhöfel	454
Storkow (Mark)	504
Tauche	396
Woltersdorf	172
Fehrbellin	995
Heiligengrabe	231
Kyritz	816
Herzberg (Mark)	423
Lindow (Mark)	737
Rüthnick	785
Vielitzsee	52
Neuruppin	283
Breddin	314
Dreetz	38
Neustadt (Dosse)	767
Sieversdorf-Hohenofen	607
Stüdenitz-Schönermark	940
Zernitz-Lohm	690
Rheinsberg	15
Dabergotz	971
Märkisch Linden	389
Storbeck-Frankendorf	718
Temnitzquell	119
Temnitztal	701
Walsleben	249
Wittstock/Dosse	612
Wusterhausen/Dosse	55
Bad Belzig	728
Beelitz	631
Beetzsee	326
Beetzseeheide	908
Havelsee	801
Päwesin	145
Roskow	177
Borkheide	946
Borkwalde	555
Brück	632
Linthe	903
Planebruch	498
Groß Kreutz (Havel)	570
Kleinmachnow	99
Kloster Lehnin	734
Michendorf	784
Mühlenfließ	583
Niemegk	158
Planetal	734
Rabenstein/Fläming	754
Nuthetal	570
Schwielowsee	241
Seddiner See	415
Stahnsdorf	171
Teltow	112
Treuenbrietzen	893
Werder (Havel)	575
Wiesenburg/Mark	514
Bensdorf	870
Rosenau	595
Wusterwitz	466
Buckautal	127
Görzke	891
Gräben	760
Wenzlow	863
Wollin	796
Ziesar	844
Potsdam	454
Bad Wilsnack	196
Breese	857
Legde/Quitzöbel	970
Rühstädt	490
Weisen	795
Groß Pankow (Prignitz)	198
Gumtow	380
Karstädt	578
Cumlosen	428
Lanz	235
Lenzen (Elbe)	38
Lenzerwische	622
Gerdshagen	790
Halenbeck-Rohlsdorf	494
Kümmernitztal	287
Marienfließ	164
Meyenburg	992
Perleberg	900
Plattenburg	332
Pritzwalk	68
Berge	75
Gülitz-Reetz	895
Pirow	876
Putlitz	943
Triglitz	877
Wittenberge	236
Briesen	929
Burg (Spreewald)	836
Dissen-Striesow	615
Guhrow	26
Schmogrow-Fehrow	858
Werben	43
Döbern	432
Felixsee	403
Groß Schacksdorf-Simmersdorf	150
Hornow-Wadelsdorf	9
Jämlitz-Klein Düben	921
Neiße-Malxetal	917
Tschernitz	778
Wiesengrund	899
Drebkau	848
Forst (Lausitz)	860
Guben	584
Kolkwitz	551
Neuhausen/Spree	983
Drachhausen	297
Drehnow	867
Heinersbrück	150
Jänschwalde	777
Peitz	304
Tauer	25
Teichland	760
Turnow-Preilack	235
Schenkendöbern	578
Spremberg	462
Welzow	418
Am Mellensee	706
Baruth/Mark	901
Blankenfelde-Mahlow	970
Dahme/Mark	603
Dahmetal	585
Ihlow	278
Großbeeren	357
Jüterbog	535
Luckenwalde	46
Ludwigsfelde	629
Niederer Fläming	63
Niedergörsdorf	161
Nuthe-Urstromtal	144
Rangsdorf	590
Trebbin	138
Zossen	912
Angermünde	590
Boitzenburger Land	770
Brüssow	728
Carmzow-Wallmow	81
Göritz	148
Schönfeld	403
Schenkenberg	148
Casekow	192
Gartz (Oder)	16
Hohenselchow-Groß Pinnow	108
Mescherin	295
Tantow	393
Flieth-Stegelitz	946
Gerswalde	87
Milmersdorf	189
Temmen-Ringenwalde	736
Grünow	714
Gramzow	426
Oberuckersee	398
Randowtal	697
Uckerfelde	733
Zichow	59
Lychen	899
Nordwestuckermark	11
Berkholz-Meyenburg	299
Mark Landin	698
Passow	476
Pinnow	563
Schöneberg	574
Prenzlau	103
Schwedt/Oder	913
Templin	918
Uckerland	849
Bremen	154
Bremerhaven	820
Hamburg	934
Abtsteinach	751
Bürstadt	937
Bensheim	832
Biblis	716
Birkenau	788
Einhausen	873
Gorxheimertal	84
Grasellenbach	12
Groß-Rohrheim	658
Heppenheim (Bergstraße)	579
Hirschhorn (Neckar)	981
Lampertheim	735
Lautertal (Odenwald)	763
Lindenfels	245
Lorsch	469
Mörlenbach	572
Michelbuch	251
Neckarsteinach	892
Viernheim	182
Wald-Michelbach	869
Alsbach-Hähnlein	758
Bickenbach	128
Dieburg	15
Eppertshausen	744
Erzhausen	973
Fischbachtal	672
Griesheim	386
Groß-Bieberau	260
Groß-Umstadt	863
Groß-Zimmern	286
Mühltal	587
Messel	851
Modautal	242
Ober-Ramstadt	354
Otzberg	966
Pfungstadt	176
Reinheim	927
Roßdorf	432
Schaafheim	716
Seeheim-Jugenheim	448
Weiterstadt	320
Darmstadt	952
Frankfurt am Main	276
Bad Salzschlirf	900
Burghaun	694
Dipperz	583
Ebersburg	108
Ehrenberg (Rhön)	945
Eichenzell	456
Eiterfeld	723
Flieden	137
Fulda	496
Gersfeld (Rhön)	912
Großenlüder	259
Hünfeld	421
Hilders	858
Hofbieber	164
Hosenfeld	169
Künzell	83
Kalbach	906
Nüsttal	246
Neuhof	984
Petersberg	430
Poppenhausen (Wasserkuppe)	433
Rasdorf	407
Tann (Rhön)	42
Allendorf (Lumda)	930
Biebertal	930
Buseck	958
Fernwald	578
Gießen	715
Grünberg	812
Heuchelheim	275
Hungen	22
Langgöns	536
Laubach	703
Lich	909
Linden	782
Lollar	939
Pohlheim	564
Rabenau	803
Reiskirchen	886
Staufenberg	6
Wettenberg	632
Büttelborn	200
Biebesheim am Rhein	843
Bischofsheim	595
Gernsheim	336
Ginsheim-Gustavsburg	802
Groß-Gerau	534
Kelsterbach	40
Mörfelden-Walldorf	689
Nauheim	984
Rüsselsheim	737
Raunheim	733
Riedstadt	139
Stockstadt am Rhein	580
Trebur	738
Alheim	658
Bad Hersfeld	479
Bebra	543
Breitenbach a. Herzberg	801
Cornberg	709
Friedewald	263
Hauneck	839
Haunetal	438
Heringen (Werra)	355
Hohenroda	992
Ludwigsau	598
Nentershausen	864
Niederaula	428
Philippsthal (Werra)	19
Ronshausen	523
Rotenburg a.d. Fulda	36
Schenklengsfeld	8
Wildeck	504
Bad Homburg v.d. Höhe	774
Friedrichsdorf	611
Grävenwiesbach	303
Königstein im Taunus	536
Kronberg im Taunus	613
Neu-Anspach	328
Oberursel (Taunus)	589
Schmitten	90
Steinbach (Taunus)	330
Usingen	926
Wehrheim	998
Weilrod	597
Kassel	464
Ahnatal	829
Bad Emstal	62
Bad Karlshafen	189
Baunatal	758
Breuna	833
Calden	940
Espenau	721
Fuldabrück	578
Fuldatal	324
Grebenstein	309
Gutsbezirk Reinhardswald	736
Habichtswald	47
Helsa	77
Hofgeismar	667
Immenhausen	741
Kaufungen	364
Liebenau	635
Lohfelden	560
Naumburg	559
Nieste	324
Niestetal	269
Oberweser	619
Reinhardshagen	485
Söhrewald	438
Schauenburg	707
Trendelburg	935
Vellmar	857
Wahlsburg	318
Wolfhagen	665
Zierenberg	342
Aßlar	822
Bischoffen	269
Braunfels	219
Breitscheid	60
Dietzhölztal	148
Dillenburg	338
Driedorf	588
Ehringshausen	167
Eschenburg	456
Greifenstein	143
Hüttenberg	571
Haiger	690
Herborn	605
Hohenahr	450
Lahnau	473
Leun	108
Mittenaar	625
Schöffengrund	808
Siegbach	898
Sinn	404
Solms	98
Waldsolms	731
Wetzlar	509
Bad Camberg	641
Beselich	597
Brechen	953
Dornburg	137
Elbtal	381
Elz	90
Hünfelden	438
Hadamar	562
Löhnberg	997
Limburg a.d. Lahn	780
Mengerskirchen	323
Merenberg	960
Runkel	29
Selters (Taunus)	291
Villmar	535
Waldbrunn (Westerwald)	462
Weilburg	289
Weilmünster	876
Weinbach	651
Bad Orb	124
Bad Soden-Salmünster	429
Biebergemünd	989
Birstein	329
Brachttal	536
Bruchköbel	584
Erlensee	774
Flörsbachtal	387
Freigericht	387
Gelnhausen	298
Gründau	496
Großkrotzenburg	13
Gutsbezirk Spessart	569
Hammersbach	991
Hanau	546
Hasselroth	686
Jossgrund	965
Langenselbold	804
Linsengericht	862
Maintal	333
Neuberg	212
Nidderau	35
Niederdorfelden	982
Rodenbach	481
Ronneburg	295
Schöneck	33
Schlüchtern	367
Sinntal	898
Steinau an der Straße	334
Wächtersbach	393
Bad Soden am Taunus	511
Eppstein	131
Eschborn	307
Flörsheim am Main	327
Hattersheim am Main	932
Hochheim am Main	552
Hofheim am Taunus	455
Kelkheim (Taunus)	574
Kriftel	942
Liederbach am Taunus	273
Schwalbach am Taunus	668
Sulzbach (Taunus)	612
Amöneburg	514
Angelburg	38
Bad Endbach	357
Biedenkopf	990
Breidenbach	360
Cölbe	270
Dautphetal	510
Ebsdorfergrund	774
Fronhausen	429
Gladenbach	39
Kirchhain	581
Lahntal	152
Lohra	797
Münchhausen	942
Marburg	842
Neustadt (Hessen)	68
Rauschenberg	871
Stadtallendorf	15
Steffenberg	668
Weimar (Lahn)	513
Wetter (Hessen)	674
Wohratal	268
Bad König	369
Beerfelden	921
Brensbach	739
Breuberg	895
Brombachtal	764
Fränkisch-Crumbach	361
Höchst i. Odw.	779
Hesseneck	29
Lützelbach	365
Michelstadt	731
Mossautal	54
Reichelsheim (Odenwald)	364
Rothenberg	104
Sensbachtal	677
Offenbach am Main	511
Dietzenbach	312
Dreieich	904
Egelsbach	35
Hainburg	225
Heusenstamm	370
Langen (Hessen)	24
Mühlheim am Main	321
Mainhausen	73
Neu-Isenburg	334
Obertshausen	837
Rödermark	661
Rodgau	950
Seligenstadt	293
Aarbergen	497
Bad Schwalbach	701
Eltville am Rhein	644
Geisenheim	522
Hünstetten	928
Heidenrod	166
Idstein	931
Kiedrich	204
Niedernhausen	302
Oestrich-Winkel	55
Rüdesheim am Rhein	309
Schlangenbad	744
Taunusstein	266
Waldems	974
Walluf	975
Bad Zwesten	509
Borken (Hessen)	553
Edermünde	183
Felsberg	232
Frielendorf	407
Fritzlar	260
Gilserberg	127
Gudensberg	324
Guxhagen	505
Homberg (Efze)	902
Jesberg	352
Körle	825
Knüllwald	574
Malsfeld	354
Melsungen	838
Morschen	945
Neuental	175
Niedenstein	172
Oberaula	219
Ottrau	893
Schrecksbach	737
Schwalmstadt	609
Schwarzenborn	587
Spangenberg	477
Wabern	903
Willingshausen	102
Alsfeld	32
Antrifttal	926
Feldatal	571
Freiensteinau	327
Gemünden (Felda)	18
Grebenau	718
Grebenhain	32
Herbstein	722
Homberg (Ohm)	266
Kirtorf	630
Lauterbach (Hessen)	436
Lautertal (Vogelsberg)	459
Mücke	693
Romrod	747
Schlitz	721
Schotten	562
Schwalmtal	567
Ulrichstein	551
Allendorf (Eder)	307
Bad Arolsen	827
Bad Wildungen	18
Battenberg (Eder)	248
Bromskirchen	220
Burgwald	464
Diemelsee	652
Diemelstadt	988
Edertal	692
Frankenau	616
Frankenberg (Eder)	433
Gemünden (Wohra)	320
Haina (Kloster)	39
Hatzfeld (Eder)	341
Korbach	556
Rosenthal	826
Twistetal	586
Vöhl	942
Volkmarsen	17
Waldeck	63
Willingen (Upland)	674
Bad Sooden-Allendorf	463
Berkatal	421
Eschwege	96
Großalmerode	173
Gutsbezirk Kaufunger Wald	148
Herleshausen	968
Hessisch Lichtenau	593
Meißner	439
Meinhard	756
Neu-Eichenberg	172
Ringgau	457
Sontra	280
Waldkappel	33
Wanfried	978
Wehretal	428
Weißenborn	397
Witzenhausen	92
Büdingen	787
Bad Nauheim	896
Bad Vilbel	240
Butzbach	720
Echzell	347
Florstadt	960
Friedberg (Hessen)	96
Gedern	716
Glauburg	447
Hirzenhain	912
Karben	416
Kefenrod	223
Limeshain	434
Münzenberg	185
Nidda	103
Niddatal	737
Ober-Mörlen	106
Ranstadt	421
Reichelsheim (Wetterau)	741
Rockenberg	619
Rosbach v.d. Höhe	116
Wölfersheim	86
Wöllstadt	625
Wiesbaden	535
Bengerstorf	283
Besitz	472
Brahlstorf	399
Dersenow	998
Gresse	402
Greven	437
Neu Gülze	95
Nostorf	362
Schwanheide	421
Teldau	329
Tessin b. Boizenburg	996
Boizenburg/Elbe	195
Bülow	669
Banzkow	431
Barnin	331
Cambs	576
Crivitz	279
Demen	468
Dobin am See	551
Friedrichsruhe	771
Gneven	52
Langen Brütz	252
Leezen	63
Plate	171
Raben Steinfeld	291
Sukow	39
Tramm	165
Zapel	398
Dömitz	69
Grebs-Niendorf	771
Karenz	333
Malk Göhren	722
Malliß	70
Neu Kaliß	933
Vielank	868
Gallin-Kuppentin	978
Gehlsbach	890
Gischow	806
Granzin	682
Kreien	44
Kritzow	905
Lübz	404
Marnitz	662
Siggelkow	392
Suckow	34
Tessenow	724
Werder	442
Dobbertin	652
Goldberg	686
Mestlin	189
Neu Poserin	300
Techentin	578
Balow	106
Brunow	320
Dambeck	796
Eldena	757
Gorlosen	339
Grabow	508
Kremmin	780
Möllenbeck	630
Milow	578
Muchow	834
Prislich	866
Steesow	611
Zierzow	425
Alt Zachun	762
Bandenitz	667
Belsch	76
Bobzin	430
Bresegard bei Picher	499
Gammelin	8
Groß Krams	511
Hülseburg	682
Hoort	679
Kirch Jesar	807
Kuhstorf	152
Moraas	506
Pätow-Steegen	939
Picher	137
Pritzier	855
Redefin	879
Setzin	831
Strohkirchen	545
Toddin	97
Warlitz	180
Hagenow	940
Lübtheen	872
Alt Krenzlin	330
Bresegard bei Eldena	328
Göhlen	453
Groß Laasch	505
Lübesse	923
Lüblow	398
Leussow	299
Rastow	592
Sülstorf	366
Uelitz	800
Wöbbelin	850
Warlow	985
Ludwigslust	723
Blievenstorf	933
Brenz	47
Neustadt-Glewe	215
Parchim	66
Domsühl	887
Groß Godems	689
Karrenzin	704
Lewitzrand	355
Obere Warnow	919
Rom	736
Spornitz	262
Stolpe	50
Zölkow	290
Ziegendorf	382
Barkhagen	896
Ganzlin	749
Plau am See	393
Blankenberg	540
Borkow	794
Brüel	956
Dabel	288
Hohen Pritz	165
Kobrow	985
Kuhlen-Wendorf	226
Langen Jarchow	970
Mustin	427
Sternberg	209
Weitendorf	392
Witzin	18
Zahrensdorf	259
Dümmer	854
Holthusen	866
Klein Rogahn	583
Pampow	834
Schossin	833
Stralendorf	258
Warsow	405
Wittenförden	116
Zülow	162
Wittenburg	784
Wittendörp	981
Gallin	212
Kogel	878
Lüttow-Valluhn	123
Vellahn	476
Zarrentin am Schaalsee	200
Dargun	165
Beggerow	294
Borrentin	685
Hohenbollentin	856
Hohenmocker	428
Kentzlin	570
Kletzin	917
Lindenberg	168
Meesiger	248
Nossendorf	445
Sarow	77
Siedenbrünzow	354
Sommersdorf	333
Utzedel	976
Verchen	497
Warrenzin	355
Demmin	793
Feldberger Seenlandschaft	157
Datzetal	276
Galenbeck	169
Genzkow	229
Basedow	606
Duckow	48
Faulenrost	307
Gielow	521
Kummerow	406
Malchin	202
Neukalen	828
Alt Schwerin	189
Fünfseen	586
Göhren-Lebbin	444
Malchow	328
Nossentiner Hütte	453
Penkow	419
Silz	225
Walow	166
Zislow	283
Mirow	503
Priepert	103
Wesenberg	569
Wustrow	611
Neubrandenburg	978
Blankensee	941
Blumenholz	454
Carpin	666
Godendorf	294
Hohenzieritz	311
Klein Vielen	405
Kratzeburg	330
Userin	204
Wokuhl-Dabelow	91
Neustrelitz	244
Beseritz	643
Blankenhof	656
Neddemin	521
Neuenkirchen	746
Neverin	968
Sponholz	895
Staven	209
Trollenhagen	160
Woggersin	590
Wulkenzin	211
Zirzow	312
Ankershagen	330
Kuckssee	228
Möllenhagen	838
Penzlin	91
Altenhof	716
Bütow	93
Bollewick	109
Buchholz	100
Fincken	481
Gotthun	424
Grabow-Below	376
Groß Kelle	742
Kieve	389
Lärz	939
Leizen	781
Ludorf	632
Massow	99
Melz	242
Priborn	682
Röbel/Müritz	862
Rechlin	353
Schwarz	702
Sietow	641
Stuer	397
Vipperow	789
Wredenhagen	343
Zepkow	151
Grabowhöfe	323
Groß Plasten	611
Hohen Wangelin	663
Jabel	441
Kargow	6
Klink	731
Klocksin	134
Moltzow	942
Peenehagen	280
Schloen-Dratow	862
Torgelow am See	705
Varchentin	13
Vollrathsruhe	820
Burg Stargard	775
Cölpin	976
Groß Nemerow	764
Holldorf	635
Lindetal	363
Pragsdorf	404
Bredenfelde	653
Briggow	976
Gülzow	392
Grammentin	815
Ivenack	572
Jürgenstorf	700
Kittendorf	500
Knorrendorf	307
Mölln	246
Ritzerow	583
Rosenow	324
Stavenhagen	478
