name	value
Seclin-Nord	55
Seclin-Sud	981
Seclin	450
Tourcoing-Nord-Est	74
Tourcoing-Nord	355
Tourcoing-Sud	659
Tourcoing	977
Villeneuve-d'Ascq	760
Wattrelos	847
Anzin	765
Bouchain	171
Condé-sur-l'Escaut	55
Denain	822
Saint-Amand-les-Eaux-Rive droite	106
Saint-Amand-les-Eaux-Rive gauche	374
Saint-Amand-les-Eaux	862
Valenciennes-Est	579
Valenciennes-Nord	291
Valenciennes-Sud	967
Valenciennes	909
Arras-Nord	594
Arras-Sud	783
Arras	704
Aubigny-en-Artois	842
Auxi-le-Château	239
Avesnes-le-Comte	221
Bapaume	674
Beaumetz-lès-Loges	512
Bertincourt	631
Croisilles	135
Dainville	660
Heuchin	447
Marquion	462
Pas-en-Artois	185
Saint-Pol-sur-Ternoise	442
Vimy	145
Vitry-en-Artois	311
Auchel	456
Béthune-Est	82
Béthune-Nord	389
Béthune-Sud	30
Béthune	213
Barlin	404
Bruay-la-Buissière	427
Cambrin	226
Divion	765
Douvrin	515
Houdain	511
Laventie	954
Lillers	284
Nœux-les-Mines	157
Norrent-Fontes	953
Boulogne-sur-Mer-Nord-Est	422
Boulogne-sur-Mer-Nord-Ouest	851
Boulogne-sur-Mer-Sud	697
Boulogne-sur-Mer	359
Desvres	700
Le Portel	149
Marquise	623
Outreau	6
Samer	828
Calais-Centre	526
Calais-Est	211
Calais-Nord-Ouest	177
Calais	39
Guînes	299
Avion	444
Bully-les-Mines	556
Carvin	350
Courrières	415
Hénin-Beaumont	431
Harnes	932
Leforest	270
Lens-Est	468
Lens-Nord-Est	449
Lens-Nord-Ouest	942
Lens	901
Liévin-Nord	234
Liévin-Sud	528
Liévin	566
Méricourt	29
Montigny-en-Gohelle	276
Noyelles-sous-Lens	959
Rouvroy	319
Sains-en-Gohelle	34
Wingles	829
Étaples	927
Berck	778
Campagne-lès-Hesdin	390
Fruges	384
Hesdin	351
Hucqueliers	616
Le Parcq	594
Aire-sur-la-Lys	128
Ardres	367
Arques	16
Audruicq	334
Fauquembergues	658
Lumbres	438
Saint-Omer-Nord	934
Saint-Omer-Sud	67
Saint-Omer	11
Ancenis	785
Ligné	897
Riaillé	208
Saint-Mars-la-Jaille	968
Varades	95
Blain	341
Châteaubriant	229
Derval	435
Guémené-Penfao	567
Moisdon-la-Rivière	181
Nort-sur-Erdre	751
Nozay	486
Rougé	154
Saint-Julien-de-Vouvantes	743
Saint-Nicolas-de-Redon	817
Aigrefeuille-sur-Maine	499
Bouaye	775
Carquefou	108
Clisson	788
La Chapelle-sur-Erdre	751
Le Loroux-Bottereau	832
Le Pellerin	492
Legé	119
Machecoul	349
Nantes 10e  Canton	15
Nantes	955
Orvault	624
Rezé	885
Saint-Étienne-de-Montluc	198
Saint-Herblain-Ouest-Indre	272
Saint-Herblain	818
Saint-Philbert-de-Grand-Lieu	335
Vallet	198
Vertou-Vignoble	468
Vertou	418
Bourgneuf-en-Retz	40
Guérande	998
Herbignac	78
La Baule-Escoublac	692
Le Croisic	330
Montoir-de-Bretagne	911
Paimbœuf	586
Pontchâteau	57
Pornic	839
Saint-Gildas-des-Bois	917
Saint-Nazaire	246
Saint-Père-en-Retz	451
Savenay	273
Angers-Est	398
Angers-Nord-Est	970
Angers-Nord-Ouest	613
Angers-Nord	670
Angers-Ouest	354
Angers-Trélazé	396
Angers	263
Beaufort-en-Vallée	370
Chalonnes-sur-Loire	872
Durtal	554
Le Louroux-Béconnais	443
Les Ponts-de-Cé	66
Saint-Georges-sur-Loire	704
Seiches-sur-le-Loir	660
Thouarcé	904
Tiercé	711
Beaupréau	158
Champtoceaux	164
Chemillé	440
Cholet  1er Canton	661
Cholet  2e  Canton	316
Cholet  3e  Canton	186
Cholet	92
Montfaucon-Montigné	359
Montrevault	364
Saint-Florent-le-Vieil	269
Allonnes	527
Baugé	579
Doué-la-Fontaine	43
Gennes	449
Longué-Jumelles	54
Montreuil-Bellay	143
Noyant	877
Saumur-Nord	696
Saumur-Sud	460
Saumur	252
Vihiers	939
Candé	891
Châteauneuf-sur-Sarthe	373
Le Lion-d'Angers	854
Pouancé	631
Segré	327
Bierné	302
Château-Gontier-Est	669
Château-Gontier-Ouest	446
Château-Gontier	421
Cossé-le-Vivien	201
Craon	232
Grez-en-Bouère	787
Saint-Aignan-sur-Roë	364
Évron	762
Argentré	920
Chailland	722
Laval-Est	117
Laval-Nord-Est	938
Laval	146
Loiron	798
Meslay-du-Maine	758
Montsûrs	234
Saint-Berthevin	535
Sainte-Suzanne	350
Ambrières-les-Vallées	538
Bais	754
Couptrain	316
Ernée	540
Gorron	951
Landivy	980
Lassay-les-Châteaux	376
Le Horps	923
Mayenne-Est	733
Mayenne-Ouest	880
Mayenne	391
Pré-en-Pail	404
Villaines-la-Juhel	702
Brûlon	155
Château-du-Loir	248
La Chartre-sur-le-Loir	77
La Flèche	835
La Suze-sur-Sarthe	999
Le Grand-Lucé	361
Le Lude	856
Loué	648
Malicorne-sur-Sarthe	39
Mayet	283
Pontvallain	60
Sablé-sur-Sarthe	596
Écommoy	795
Ballon	281
Le Mans-Est-Campagne	864
Le Mans-Nord-Campagne	357
Le Mans-Nord-Ouest	675
Le Mans-Sud-Est	632
Le Mans-Sud-Ouest	916
Le Mans	28
Beaumont-sur-Sarthe	933
Bonnétable	336
Bouloire	464
Conlie	643
Fresnay-sur-Sarthe	437
La Ferté-Bernard	336
La Fresnaye-sur-Chédouet	801
Mamers	632
Marolles-les-Braults	219
Montfort-le-Gesnois	510
Saint-Calais	516
Saint-Paterne	65
Sillé-le-Guillaume	808
Tuffé	892
Vibraye	530
Chaillé-les-Marais	215
Fontenay-le-Comte	278
L'Hermenault	469
La Châtaigneraie	364
Luçon	131
Maillezais	157
Pouzauges	457
Saint-Hilaire-des-Loges	126
Sainte-Hermine	13
Chantonnay	778
La Roche-sur-Yon-Nord	143
La Roche-sur-Yon-Sud	301
La Roche-sur-Yon	262
Le Poiré-sur-Vie	376
Les Essarts	488
Les Herbiers	30
Mareuil-sur-Lay-Dissais	54
Montaigu	595
Mortagne-sur-Sèvre	418
Rocheservière	736
Saint-Fulgent	27
Beauvoir-sur-Mer	653
Challans	758
L'Île-d'Yeu	188
La Mothe-Achard	62
Les Sables-d'Olonne	304
Moutiers-les-Mauxfaits	12
Noirmoutier-en-l'Île	652
Palluau	299
Saint-Gilles-Croix-de-Vie	795
Saint-Jean-de-Monts	141
Talmont-Saint-Hilaire	449
Château-Thierry	402
Charly-sur-Marne	581
Condé-en-Brie	243
Fère-en-Tardenois	72
Neuilly-Saint-Front	117
Anizy-le-Château	301
Chauny	536
Coucy-le-Château-Auffrique	563
Crécy-sur-Serre	546
Craonne	426
La Fère	725
Laon-Nord	580
Laon-Sud	760
Laon	120
Marle	11
Neufchâtel-sur-Aisne	414
Rozoy-sur-Serre	361
Sissonne	92
Tergnier	171
Bohain-en-Vermandois	654
Le Catelet	230
Moÿ-de-l'Aisne	455
Ribemont	59
Saint-Quentin-Nord	175
Saint-Quentin-Sud	98
Saint-Quentin	721
Saint-Simon	857
Vermand	743
Braine	204
Oulchy-le-Château	625
Soissons-Nord	454
Soissons-Sud	730
Soissons	773
Vailly-sur-Aisne	967
Vic-sur-Aisne	761
Villers-Cotterêts	405
Aubenton	117
Guise	540
Hirson	5
La Capelle	31
Le Nouvion-en-Thiérache	142
Sains-Richaumont	491
Vervins	572
Wassigny	604
Auneuil	427
Beauvais-Nord-Ouest	432
Beauvais-Sud-Ouest	769
Beauvais	62
Chaumont-en-Vexin	365
Crèvecœur-le-Grand	136
Formerie	666
Grandvilliers	323
Le Coudray-Saint-Germer	687
Méru	175
Marseille-en-Beauvaisis	626
Nivillers	523
Noailles	252
Songeons	335
Clermont	296
Froissy	548
Liancourt	534
Maignelay-Montigny	174
Mouy	190
Saint-Just-en-Chaussée	70
Attichy	37
Compiègne-Nord	315
Compiègne-Sud-Est	408
Compiègne-Sud-Ouest	131
Compiègne	585
Estrées-Saint-Denis	731
Guiscard	124
Lassigny	924
Noyon	358
Ressons-sur-Matz	592
Ribécourt-Dreslincourt	834
Betz	417
Chantilly	909
Crépy-en-Valois	547
Creil-Nogent-sur-Oise	76
Creil	91
Montataire	540
Nanteuil-le-Haudouin	647
Neuilly-en-Thelle	451
Pont-Sainte-Maxence	53
Senlis	270
Abbeville-Nord	943
Abbeville-Sud	430
Abbeville	606
Ailly-le-Haut-Clocher	318
Ault	865
Crécy-en-Ponthieu	303
Friville-Escarbotin	960
Gamaches	879
Hallencourt	971
Moyenneville	815
Nouvion	348
Oisemont	244
Rue	231
Saint-Valery-sur-Somme	460
Acheux-en-Amiénois	680
Amiens  1er (Ouest)	462
Amiens  2e  (Nord-Ouest)	802
Amiens  3e  (Nord-Est)	250
Amiens  4e  (Est)	165
Amiens  5e  (Sud-Est)	403
Amiens  7e  (Sud-Ouest)	978
Amiens  8e  (Nord)	318
Amiens	48
Bernaville	507
Boves	455
Conty	484
Corbie	936
Domart-en-Ponthieu	290
Doullens	669
Hornoy-le-Bourg	790
Molliens-Dreuil	609
Picquigny	455
Poix-de-Picardie	783
Ailly-sur-Noye	551
Montdidier	6
Moreuil	458
Rosières-en-Santerre	570
Roye	760
Albert	939
Bray-sur-Somme	16
Chaulnes	576
Combles	241
Ham	23
Nesle	620
Péronne	497
Roisel	257
Archiac	391
Jonzac	412
Mirambeau	539
Montendre	474
Montguyon	449
Montlieu-la-Garde	617
Saint-Genis-de-Saintonge	455
Ars-en-Ré	281
Aytré	762
Courçon	164
La Jarrie	144
La Rochelle  5e  Canton	93
La Rochelle  8e  Canton	870
La Rochelle  9e  Canton	734
La Rochelle	471
Marans	490
Saint-Martin-de-Ré	408
Aigrefeuille-d'Aunis	66
La Tremblade	484
Le Château-d'Oléron	708
Marennes	299
Rochefort-Nord	359
Rochefort	101
Royan-Est	770
Royan-Ouest	45
Royan	94
Saint-Agnant	893
Saint-Pierre-d'Oléron	52
Surgères	963
Tonnay-Charente	965
Aulnay	694
Loulay	388
Matha	608
Saint-Hilaire-de-Villefranche	811
Saint-Jean-d'Angély	37
Saint-Savinien	804
Tonnay-Boutonne	515
Burie	219
Cozes	56
Gémozac	818
Pons	21
Saint-Porchaire	437
Saintes-Est	592
Saintes-Nord	549
Saintes-Ouest	605
Saintes	326
Saujon	886
Angoulême	678
Aubeterre-sur-Dronne	324
Blanzac-Porcheresse	495
Chalais	303
Gond-Pontouvre	443
Hiersac	324
La Couronne	623
La Rochefoucauld	387
Montbron	852
Montmoreau-Saint-Cybard	611
Ruelle-sur-Touvre	327
Saint-Amant-de-Boixe	703
Soyaux	599
Villebois-Lavalette	558
Baignes-Sainte-Radegonde	496
Barbezieux-Saint-Hilaire	177
Brossac	386
Châteauneuf-sur-Charente	318
Cognac-Nord	448
Cognac-Sud	142
Cognac	42
Jarnac	415
Rouillac	480
Segonzac	438
Aigre	504
Chabanais	713
Champagne-Mouton	572
Confolens-Nord	835
Confolens-Sud	786
Confolens	27
Mansle	133
Montembœuf	411
Ruffec	878
Saint-Claud	798
Villefagnan	538
Argenton-l'Église	716
Argenton-les-Vallées	125
Bressuire	186
Cerizay	491
Mauléon	662
Saint-Varent	826
Thouars  1er Canton	913
Thouars  2e  Canton	628
Thouars	536
Beauvoir-sur-Niort	471
Brioux-sur-Boutonne	586
Celles-sur-Belle	251
Champdeniers-Saint-Denis	742
Chef-Boutonne	518
Coulonges-sur-l'Autize	646
Frontenay-Rohan-Rohan	119
La Mothe-Saint-Héray	596
Lezay	790
Mauzé-sur-le-Mignon	179
Melle	308
Niort-Nord	906
Niort-Ouest	129
Niort	44
Prahecq	760
Saint-Maixent-l'École  1er Canton	199
Saint-Maixent-l'École  2e  Canton	970
Saint-Maixent-l'École	364
Sauzé-Vaussais	191
Airvault	720
Ménigoute	353
Mazières-en-Gâtine	395
Moncoutant	101
Parthenay	868
Saint-Loup-Lamairé	546
Secondigny	212
Thénezay	877
Châtellerault-Nord	772
Châtellerault-Ouest	791
Châtellerault-Sud	686
Châtellerault	564
Dangé-Saint-Romain	190
Lencloître	504
Les Trois-Moutiers	63
Loudun	254
Monts-sur-Guesnes	205
Pleumartin	837
Saint-Gervais-les-Trois-Clochers	500
Vouneuil-sur-Vienne	63
Availles-Limouzine	990
Charroux	996
Chauvigny	362
Civray	62
Couhé	445
Gençay	364
La Trimouille	134
Lussac-les-Châteaux	15
Montmorillon	304
La Villedieu-du-Clain	331
Lusignan	712
Mirebeau	977
Neuville-de-Poitou	846
Poitiers  1er Canton	224
Poitiers  2e  Canton	920
Poitiers  3e  Canton	666
Poitiers  4e  Canton	149
Poitiers  5e  Canton	36
Poitiers  6e  Canton	888
Poitiers  7e  Canton	215
Poitiers	324
Saint-Georges-lès-Baillargeaux	23
Saint-Julien-l'Ars	851
Vivonne	138
Vouillé	91
Barcelonnette	229
Le Lauzet-Ubaye	895
Allos-Colmars	56
Annot	65
Castellane	919
Entrevaux	419
Saint-André-les-Alpes	225
Barrême	157
Digne-les-Bains-Est	224
Digne-les-Bains-Ouest	586
Digne-les-Bains	474
La Javie	512
Les Mées	635
Mézel	228
Moustiers-Sainte-Marie	378
Riez	766
Seyne	813
Valensole	404
Banon	377
Forcalquier	504
La Motte-du-Caire	479
Manosque-Nord	920
Manosque-Sud-Est	256
Manosque-Sud-Ouest	565
Manosque	578
Noyers-sur-Jabron	989
Peyruis	680
Reillanne	641
Saint-Étienne-les-Orgues	349
Sisteron	297
Turriers	366
Volonne	532
Antibes-Biot	391
Antibes	570
Cagnes-sur-Mer-Ouest	125
Cagnes-sur-Mer	682
Cannes	680
Carros	72
Coursegoules	121
Grasse-Sud	188
Grasse	135
Le Bar-sur-Loup	545
Le Cannet	737
Mandelieu-Cannes-Ouest	744
Mougins	128
Saint-Auban	258
Saint-Laurent-du-Var-Cagnes-sur-Mer-Est	158
Saint-Vallier-de-Thiey	529
Vallauris-Antibes-Ouest	325
Vence	662
Beausoleil	473
Breil-sur-Roya	664
Contes	12
Guillaumes	813
L'Escarène	432
Lantosque	280
Levens	252
Menton-Est	405
Menton-Ouest	523
Menton	552
Nice 13e  Canton	534
Nice	299
Puget-Théniers	452
Roquebillière	334
Roquesteron	943
Saint-Étienne-de-Tinée	247
Saint-Martin-Vésubie	625
Saint-Sauveur-sur-Tinée	637
Sospel	424
Tende	917
Villars-sur-Var	97
Villefranche-sur-Mer	429
Aix-en-Provence-Nord-Est	83
Aix-en-Provence-Sud-Ouest	904
Aix-en-Provence	599
Gardanne	832
Lambesc	111
Les Pennes-Mirabeau	135
Pélissanne	114
Peyrolles-en-Provence	720
Salon-de-Provence	11
Trets	829
Arles-Est	897
Arles	536
Châteaurenard	779
Eyguières	526
Orgon	448
Port-Saint-Louis-du-Rhône	464
Saint-Rémy-de-Provence	694
Saintes-Maries-de-la-Mer	336
Tarascon	738
Berre-l'Étang	203
Châteauneuf-Côte-Bleue	261
Istres-Nord	239
Istres-Sud	505
Istres	620
L'Etang de l'Olivier	823
Marignane	235
Martigues-Ouest	889
Martigues	894
Vitrolles	485
Allauch	257
Aubagne-Est	317
Aubagne-Ouest	561
Aubagne	233
La Ciotat	708
Marseille, 10e arrondissement	589
Marseille, 11e arrondissement	823
Marseille, 12e arrondissement	834
Marseille, 13e arrondissement	859
Marseille, 14e arrondissement	318
Marseille, 15e arrondissement	508
Marseille, 16e arrondissement	346
Marseille, 1er arrondissement	165
Marseille, 2e arrondissement	546
Marseille, 3e arrondissement	751
Marseille, 4e arrondissement	912
Marseille, 5e arrondissement	679
Marseille, 6e arrondissement	902
Marseille, 7e arrondissement	628
Marseille, 8e arrondissement	235
Marseille, 9e arrondissement	843
Roquevaire	227
Aiguilles	266
Briançon-Nord	338
Briançon-Sud	755
Briançon	747
Guillestre	507
L'Argentière-la-Bessée	75
La Grave	408
Le Monêtier-les-Bains	775
Aspres-sur-Buëch	211
Barcillonnette	73
Chorges	562
Embrun	131
Gap-Campagne	114
Gap	572
La Bâtie-Neuve	344
Laragne-Montéglin	323
Orcières	789
Orpierre	314
Ribiers	967
Rosans	40
Saint-Étienne-en-Dévoluy	418
Saint-Bonnet-en-Champsaur	115
Saint-Firmin	580
Savines-le-Lac	318
Serres	79
Tallard	537
Veynes	349
Aups	603
Barjols	99
Besse-sur-Issole	27
Brignoles	840
Cotignac	239
La Roquebrussanne	824
Rians	219
Saint-Maximin-la-Sainte-Baume	322
Tavernes	367
Callas	540
Comps-sur-Artuby	607
Draguignan	968
Fayence	929
Fréjus	708
Grimaud	532
Le Luc	236
Le Muy	394
Lorgues	649
Saint-Raphaël	988
Saint-Tropez	808
Salernes	842
Collobrières	982
Cuers	809
Hyères	877
La Crau	923
La Garde	972
La Seyne-sur-Mer	890
La Valette-du-Var	847
Le Beausset	223
Ollioules	344
Saint-Mandrier-sur-Mer	792
Six-Fours-les-Plages	522
Solliès-Pont	863
Toulon	883
Apt	950
Bonnieux	837
Cadenet	384
Cavaillon	537
Gordes	590
Pertuis	610
Avignon-Est	354
Avignon-Nord	205
Avignon	68
Bédarrides	851
Bollène	541
L'Isle-sur-la-Sorgue	340
Orange-Est	126
Orange-Ouest	827
Orange	97
Valréas	963
Beaumes-de-Venise	64
Carpentras-Nord	82
Carpentras-Sud	708
Carpentras	295
Malaucène	859
Mormoiron	164
Pernes-les-Fontaines	61
Sault	367
Vaison-la-Romaine	356
Ambérieu-en-Bugey	388
Belley	200
Champagne-en-Valromey	32
Hauteville-Lompnes	617
Lagnieu	582
Lhuis	102
Saint-Rambert-en-Bugey	950
Seyssel	699
Virieu-le-Grand	38
Bâgé-le-Châtel	78
Bourg-en-Bresse	634
Ceyzériat	972
Châtillon-sur-Chalaronne	531
Chalamont	925
Coligny	949
Meximieux	457
Miribel	815
Montluel	278
Montrevel-en-Bresse	913
Péronnas	733
Pont-d'Ain	44
Pont-de-Vaux	833
Pont-de-Veyle	838
Reyrieux	573
Saint-Trivier-de-Courtes	576
Saint-Trivier-sur-Moignans	312
Thoissey	642
Trévoux	132
Treffort-Cuisiat	736
Villars-les-Dombes	363
Viriat	3
Collonges	559
Ferney-Voltaire	887
Gex	2
Bellegarde-sur-Valserine	482
Brénod	103
Izernore	885
Nantua	657
Oyonnax-Nord	730
Oyonnax-Sud	723
Oyonnax	629
Poncin	788
Antraigues-sur-Volane	272
Aubenas	349
Burzet	344
Coucouron	391
Joyeuse	706
Largentière	596
Les Vans	533
Montpezat-sous-Bauzon	257
Saint-Étienne-de-Lugdarès	819
Thueyts	284
Valgorge	886
Vallon-Pont-d'Arc	123
Vals-les-Bains	616
Villeneuve-de-Berg	806
Bourg-Saint-Andéol	554
Chomérac	161
La Voulte-sur-Rhône	796
Privas	496
Rochemaure	517
Saint-Pierreville	743
Viviers	136
Annonay-Nord	919
Annonay-Sud	912
Annonay	257
Lamastre	817
Le Cheylard	7
Saint-Agrève	675
Saint-Félicien	191
Saint-Martin-de-Valamas	655
Saint-Péray	95
Satillieu	510
Serrières	65
Tournon-sur-Rhône	430
Vernoux-en-Vivarais	548
Bourdeaux	10
Châtillon-en-Diois	615
Crest-Nord	945
Crest-Sud	96
Crest	422
Die	152
La Chapelle-en-Vercors	34
La Motte-Chalancon	370
Luc-en-Diois	265
Saillans	496
Buis-les-Baronnies	222
Dieulefit	756
Grignan	615
Marsanne	957
Montélimar  1er Canton	194
Montélimar  2e  Canton	619
Montélimar	909
Nyons	546
Pierrelatte	429
Rémuzat	521
Séderon	307
Saint-Paul-Trois-Châteaux	146
Bourg-de-Péage	6
Bourg-lès-Valence	751
Chabeuil	1
Le Grand-Serre	733
Loriol-sur-Drôme	94
Portes-lès-Valence	624
Romans-sur-Isère  1er Canton	963
Romans-sur-Isère  2e  Canton	906
Romans-sur-Isère	883
Saint-Donat-sur-l'Herbasse	240
Saint-Jean-en-Royans	698
Saint-Vallier	7
Tain-l'Hermitage	536
Alby-sur-Chéran	207
Annecy-le-Vieux	83
Annecy-Nord-Ouest	362
Annecy	92
Faverges	522
Rumilly	209
Seynod	285
Thônes	337
Thorens-Glières	663
Bonneville	535
Chamonix-Mont-Blanc	21
Cluses	147
La Roche-sur-Foron	935
Saint-Gervais-les-Bains	213
Saint-Jeoire	808
Sallanches	615
Samoëns	924
Scionzier	164
Taninges	232
Lac Léman	304
Annemasse-Nord	697
Annemasse-Sud	186
Annemasse	938
Cruseilles	978
Frangy	15
Reignier-Ésery	988
Saint-Julien-en-Genevois	723
Évian-les-Bains	816
Abondance	524
Boëge	10
Douvaine	416
Le Biot	494
Thonon-les-Bains-Est	405
Thonon-les-Bains-Ouest	592
Thonon-les-Bains	875
Échirolles-Est	10
Échirolles	182
Allevard	789
Chamrousse	614
Clelles	414
Corps	164
Domène	660
Eybens	140
Fontaine-Sassenage	879
Fontaine-Seyssinet	4
Goncelin	129
Grenoble	506
La Mure	351
Le Bourg-d'Oisans	17
Le Touvet	506
Mens	363
Meylan	718
Monestier-de-Clermont	544
Pont-en-Royans	247
Rives	429
Roybon	419
Saint-Égrève	76
Saint-Étienne-de-Saint-Geoirs	461
Saint-Ismier	286
Saint-Laurent-du-Pont	714
Saint-Marcellin	573
Saint-Martin-d'Hères	856
Tullins	810
Valbonnais	157
Vif	71
Villard-de-Lans	314
Vinay	529
Vizille	960
Voiron	829
Bourgoin-Jallieu-Nord	406
Bourgoin-Jallieu-Sud	875
Bourgoin-Jallieu	272
Crémieu	419
L'Isle-d'Abeau	582
La Tour-du-Pin	43
La Verpillière	823
Le Grand-Lemps	814
Le Pont-de-Beauvoisin	552
Morestel	694
Saint-Geoire-en-Valdaine	665
Virieu	465
Beaurepaire	953
Heyrieux	511
La Côte-Saint-André	593
Pont-de-Chéruy	883
Roussillon	951
Saint-Jean-de-Bournay	14
Vienne-Nord	93
Vienne-Sud	650
Vienne	854
Boën	716
Chazelles-sur-Lyon	957
Feurs	312
Montbrison	638
Noirétable	214
Saint-Bonnet-le-Château	20
Saint-Galmier	302
Saint-Georges-en-Couzan	983
Saint-Jean-Soleymieux	746
Saint-Just-Saint-Rambert	607
Belmont-de-la-Loire	259
Charlieu	376
La Pacaudière	748
Néronde	226
Perreux	153
Roanne-Nord	455
Roanne-Sud	76
Roanne	3
Saint-Germain-Laval	369
Saint-Haon-le-Châtel	106
Saint-Just-en-Chevalet	990
Saint-Symphorien-de-Lay	213
Bourg-Argental	704
Firminy	363
La Grand-Croix	553
Le Chambon-Feugerolles	412
Pélussin	371
Rive-de-Gier	178
Saint-Étienne-Nord-Est-2	988
Saint-Étienne-Nord-Ouest-1	538
Saint-Étienne-Nord-Ouest-2	91
Saint-Étienne	68
Saint-Chamond-Sud	583
Saint-Chamond	145
Saint-Genest-Malifaux	951
Saint-Héand	63
Écully	351
Bron	406
Caluire-et-Cuire	445
Condrieu	704
Décines-Charpieu	889
Givors	827
Irigny	213
L'Arbresle	33
Limonest	167
Lyon, 1er arrondissement	660
Lyon, 2e arrondissement	240
Lyon, 3e arrondissement	432
Lyon, 4e arrondissement	249
Lyon, 5e arrondissement	80
Lyon, 6e arrondissement	974
Lyon, 7e arrondissement	728
Lyon, 8e arrondissement	615
Lyon, 9e arrondissement	182
Meyzieu	660
Mornant	901
Neuville-sur-Saône	654
Oullins	733
Rillieux-la-Pape	789
Saint-Fons	133
Saint-Genis-Laval	619
Saint-Laurent-de-Chamousset	895
Saint-Priest	495
Saint-Symphorien-d'Ozon	877
Saint-Symphorien-sur-Coise	843
Sainte-Foy-lès-Lyon	28
Tassin-la-Demi-Lune	704
Vénissieux	792
Vaugneray	794
Vaulx-en-Velin	317
Villeurbanne	238
Amplepuis	600
Anse	773
Beaujeu	457
Belleville	149
Gleizé	308
Lamure-sur-Azergues	961
Le Bois-d'Oingt	578
Monsols	16
Tarare	35
Thizy	922
Villefranche-sur-Saône	370
Aime	865
Albertville-Nord	127
Albertville-Sud	915
Albertville	571
Bourg-Saint-Maurice	861
Bozel	987
Grésy-sur-Isère	154
Moûtiers	899
Ugine	334
Aix-les-Bains-Nord-Grésy	302
Aix-les-Bains-Sud	673
Aix-les-Bains	753
Albens	930
Chambéry-Nord	691
Chambéry	18
Chamoux-sur-Gelon	454
Cognin	899
La Motte-Servolex	387
La Ravoire	726
La Rochette	724
Le Châtelard	903
Les Échelles	664
Montmélian	438
Ruffieux	624
Saint-Alban-Leysse	548
Saint-Genix-sur-Guiers	115
Saint-Pierre-d'Albigny	89
Yenne	150
Aiguebelle	25
La Chambre	506
Lanslebourg-Mont-Cenis	629
Modane	965
Saint-Jean-de-Maurienne	332
Saint-Michel-de-Maurienne	441
