category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP5H	0.454014144	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP11B	0.807687133	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	NPR1	-0.893131727	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP11A	0.501536367	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	NPR2	-2.076959626	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP1A1	0.617869067	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	AMPD3	-1.14006264	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP13A5	0.37577669	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	NME5	0.719274353	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP6V1A	0.65044849	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	NME3	0.564906918	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP6V0E2	0.47838481	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP2C1	0.567286807	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP9A	-1.401088247	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ADK	1.724155737	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP6V0A1	0.984753306	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	GUCY1B3	-0.730732138	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	FLAD1	-0.237846853	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	PRPS2	-1.591083526	0.004932658	1.66666666666667
BP	GO:0034404	nucleobase	 nucleoside and nucleotide biosynthetic process	36	ATP8A1	1.35273615	0.004932658	1.66666666666667
BP	GO:0060485	mesenchyme development	16	NRP2	-1.515317303	0.005273461	0
BP	GO:0060485	mesenchyme development	16	EDN3	1.763945702	0.005273461	0
BP	GO:0060485	mesenchyme development	16	RET	1.195297373	0.005273461	0
BP	GO:0060485	mesenchyme development	16	EFNB1	-1.27600036	0.005273461	0
BP	GO:0060485	mesenchyme development	16	EDN1	1.381300593	0.005273461	0
BP	GO:0060485	mesenchyme development	16	TRIM28	-0.24017683	0.005273461	0
BP	GO:0060485	mesenchyme development	16	LEF1	4.23127624	0.005273461	0
BP	GO:0060485	mesenchyme development	16	TBX1	1.570582556	0.005273461	0
BP	GO:0060485	mesenchyme development	16	SOX9	0.436015926	0.005273461	0
BP	GO:0060485	mesenchyme development	16	EDNRB	-3.102559733	0.005273461	0
BP	GO:0060485	mesenchyme development	16	HOXA5	-0.839731048	0.005273461	0
BP	GO:0060485	mesenchyme development	16	SEMA3F	-0.961427051	0.005273461	0
BP	GO:0060485	mesenchyme development	16	BCL2	-0.819237793	0.005273461	0
BP	GO:0060485	mesenchyme development	16	FOXC2	-0.84021201	0.005273461	0
BP	GO:0060485	mesenchyme development	16	SEMA3C	5.515629833	0.005273461	0
BP	GO:0060485	mesenchyme development	16	FOXC1	2.02292565	0.005273461	0
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	DLC1	-0.970787511	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	GNA13	0.371159948	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ENAH	-0.831753073	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ACVRL1	0.509690293	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	EDN1	1.381300593	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TGFB3	-1.654311963	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	GJA1	-0.81794802	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TTN	-0.663359973	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ZIC2	1.590361615	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	CERKL	0.862400057	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	GATA6	-0.868098097	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	COL4A3BP	1.397117463	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	CHST11	0.487866568	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	GAB1	0.879589395	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ANKRD11	-0.4816916	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ETL4	-2.014798463	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MKL2	1.187109212	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	AR	-1.153760443	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ADAM10	0.437040344	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	VANGL2	0.522056899	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	LEF1	4.23127624	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MYH6	-1.608701091	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ACVR2A	-0.689146653	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MIB1	-0.289969767	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	NDEL1	-1.45721722	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	GRN	-0.522020967	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	PDGFRA	-0.536206566	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	FOXC2	-0.84021201	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	FOXC1	2.02292565	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	EGFL8	0.708332393	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	PRDM1	-1.059243687	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	COBL	-0.45287561	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	BBS4	0.79173311	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TCAP	-0.752053437	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	EGLN1	-0.512868557	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ITGB1	-0.320847591	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	CHD7	-0.820282624	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	FBXW8	0.260635854	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	INPP5K	0.74173515	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HOXA5	-0.839731048	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	SLC30A1	1.46270244	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	PKD2	-0.684857057	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	PLCD1	-0.547486781	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	AXIN2	2.260965453	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	PCSK5	-0.917959533	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ENO1	0.661397406	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TCF7	1.475318093	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MAP2K1	-0.462879817	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TGFBR2	0.998477288	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	NF1	-0.701186185	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HSPG2	-1.853688857	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	PCDH12	-1.49477816	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	SMAD3	0.888539627	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	FZD3	1.636411013	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TBX1	1.570582556	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	FZD6	1.345358869	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HBA-A1	-1.55016294	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HOXB4	-1.16972205	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HBA-A2	-1.572673801	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MEOX2	-4.544633582	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MEOX1	-2.16779379	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ZIC5	0.571247265	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TSC2	0.484905079	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TGFBR3	1.21053663	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ATP6V0A1	0.984753306	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HBEGF	1.136809987	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	AMOT	1.08778812	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	APAF1	-0.762691172	0.005136731	-0.601929265428846
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TCF15	-1.818997083	0.005136731	-0.601929265428846
BP	GO:0031032	actomyosin structure organization	11	TNNT2	-4.296939333	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	MURC	1.60125077	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	ACTC1	-3.407986328	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	MYL2	-4.45152649	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	CNN3	-0.678318025	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	TCAP	-0.752053437	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	LIMCH1	0.44319121	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	MYH6	-1.608701091	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	TTN	-0.663359973	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	NEURL2	1.867876173	0.005811078	-1.50755672288882
BP	GO:0031032	actomyosin structure organization	11	ITGB1	-0.320847591	0.005811078	-1.50755672288882
BP	GO:0007517	muscle organ development	35	SCHIP1	-0.906753552	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	CAV1	-0.956726373	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	MYL2	-4.45152649	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TNC	-0.430675823	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	UTRN	0.651558243	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	PDLIM3	-0.887693887	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	EGLN1	-0.512868557	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TTN	-0.663359973	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	ITGB1	-0.320847591	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TGFB2	2.303174833	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	GATA6	-0.868098097	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	MKL2	1.187109212	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	PAK1	1.396210657	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	AGRN	0.992407163	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	UNC45B	-0.50656875	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	ACTC1	-3.407986328	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	CRYAB	-0.911483603	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	RXRA	-0.370907151	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	NF1	-0.701186185	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	HSPG2	-1.853688857	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	MYLPF	1.061684609	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TBX1	1.570582556	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	MYH6	-1.608701091	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	CD164	0.482068703	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	CSRP3	-0.913555936	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	FOXP1	0.904013	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TNNT2	-4.296939333	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	MURC	1.60125077	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	MEOX2	-4.544633582	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	PLN	-2.073402748	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TGFBR3	1.21053663	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	FOXC2	-0.84021201	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	FOXC1	2.02292565	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	TCF15	-1.818997083	0.00724079	-1.85933936040274
BP	GO:0007517	muscle organ development	35	F2R	-2.126826937	0.00724079	-1.85933936040274
BP	GO:0043062	extracellular structure organization	31	NEPN	-1.840064659	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	TNF	-0.524113811	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	CADM1	1.82159554	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	SPOCK2	4.728633803	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	TNC	-0.430675823	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	UTRN	0.651558243	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	POSTN	-1.980098257	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	CDH2	1.283265268	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	TGFB2	2.303174833	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	PTK2	-0.652790383	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	PCDHB16	-0.563045248	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	FOXF2	3.122277723	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	AGRN	0.992407163	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	PAK1	1.396210657	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	VWA1	1.373586657	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	DPT	-3.204061533	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	RECK	3.692685987	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	KLK8	-0.891727138	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	NF1	-0.701186185	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	CCDC80	-2.479975187	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	HSPG2	-1.853688857	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	NID1	-1.373472843	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	EMILIN1	-0.407663185	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	EGFLAM	0.8570897	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	FBLN5	-1.80873553	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	PDGFRA	-0.536206566	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	FOXC2	-0.84021201	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	FOXC1	2.02292565	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	LAMC1	-0.913195924	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	CACNA1A	0.743256403	0.008341777	-0.898026510133875
BP	GO:0043062	extracellular structure organization	31	F2R	-2.126826937	0.008341777	-0.898026510133875
BP	GO:0014031	mesenchymal cell development	15	NRP2	-1.515317303	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	EDN3	1.763945702	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	RET	1.195297373	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	EFNB1	-1.27600036	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	EDN1	1.381300593	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	TRIM28	-0.24017683	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	LEF1	4.23127624	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	TBX1	1.570582556	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	SOX9	0.436015926	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	EDNRB	-3.102559733	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	SEMA3F	-0.961427051	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	BCL2	-0.819237793	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	FOXC2	-0.84021201	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	SEMA3C	5.515629833	0.00887319	0.258198889747161
BP	GO:0014031	mesenchymal cell development	15	FOXC1	2.02292565	0.00887319	0.258198889747161
BP	GO:0008285	negative regulation of cell proliferation	41	WNT5A	1.267849923	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	DLC1	-0.970787511	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	PPARD	0.685895438	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CAV1	-0.956726373	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	FGFR3	-0.441929813	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TNF	-0.524113811	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	PTGS2	3.074301357	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	ADORA2A	-1.62486456	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	E2F7	-0.501029649	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	PPARG	-3.6760365	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TGFB3	-1.654311963	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	PAWR	-1.34239149	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TIMP2	-1.473189078	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	SKAP2	-0.958575227	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CD24A	0.840220153	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	FTH1	0.254409472	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CDH5	-0.51477973	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	H19	-1.486993299	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TGFB2	2.303174833	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CTTNBP2	0.465025583	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CD9	-0.765346517	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CDKN2B	0.900135199	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	PTGES	1.110677876	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	ANG	1.78593955	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	BCL2	-0.819237793	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	ASPH	-1.001255833	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	AXIN2	2.260965453	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	FGF2	-0.585969297	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	DPT	-3.204061533	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	AR	-1.153760443	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	NF1	-0.701186185	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TGFBR2	0.998477288	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	NDFIP1	0.402016642	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TRIM24	-0.426012033	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	IDO1	-0.553539757	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	VASH1	-0.65998106	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	CBLB	-1.078406953	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TSC2	0.484905079	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	TGFBR3	1.21053663	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	IGFBP3	-1.53877307	0.010267311	-1.40556385699745
BP	GO:0008285	negative regulation of cell proliferation	41	SMARCA2	0.693351116	0.010267311	-1.40556385699745
BP	GO:0007242	intracellular signaling cascade	124	GNA13	0.371159948	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	STK38	0.721742953	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	EDN1	1.381300593	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	ADCY6	-0.755749068	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	TIRAP	1.189154773	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	TGFB3	-1.654311963	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	TLR4	-1.42891488	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	ITPKB	-1.537545834	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	FGF13	0.434119065	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	ITSN1	0.458904114	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	IQGAP1	0.596446673	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	MAP3K5	-2.582338303	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RAB28	0.624285703	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	MDFIC	-1.121736197	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	TIAM1	0.820376553	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	IFNG	0.23384619	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	GAB1	0.879589395	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RAPGEF5	-0.908557113	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RAB24	0.563991867	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RAPGEF3	-0.773662395	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	SPRED1	-1.04019387	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RAPGEF1	-0.869591863	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	NET1	2.133756628	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RET	1.195297373	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	SOCS2	-0.514713122	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RXRA	-0.370907151	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	BAIAP2	0.59188398	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	SOCS6	0.483492532	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	MAP4K3	-0.501535413	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	TNS3	-0.353930953	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	MAP4K4	-0.554699907	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	PLCE1	-0.583871842	0.010650644	-0.538815906080325
BP	GO:0007242	intracellular signaling cascade	124	RASGRF2	-2.058812107	0.010650644	-0.538815906080325
