category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HBA-A2	-1.572673801	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MEOX2	-4.544633582	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	MEOX1	-2.16779379	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ZIC5	0.571247265	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TSC2	0.484905079	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TGFBR3	1.21053663	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	ATP6V0A1	0.984753306	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	HBEGF	1.136809987	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	AMOT	1.08778812	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	APAF1	-0.762691172	0.005136731	-0.601929265
BP	GO:0009792	embryonic development ending in birth or egg hatching	69	TCF15	-1.818997083	0.005136731	-0.601929265
BP	GO:0031032	actomyosin structure organization	11	TNNT2	-4.296939333	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	MURC	1.60125077	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	ACTC1	-3.407986328	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	MYL2	-4.45152649	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	CNN3	-0.678318025	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	TCAP	-0.752053437	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	LIMCH1	0.44319121	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	MYH6	-1.608701091	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	TTN	-0.663359973	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	NEURL2	1.867876173	0.005811078	-1.507556723
BP	GO:0031032	actomyosin structure organization	11	ITGB1	-0.320847591	0.005811078	-1.507556723
BP	GO:0007517	muscle organ development	35	SCHIP1	-0.906753552	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	CAV1	-0.956726373	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	MYL2	-4.45152649	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TNC	-0.430675823	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	UTRN	0.651558243	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	PDLIM3	-0.887693887	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	EGLN1	-0.512868557	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TTN	-0.663359973	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	ITGB1	-0.320847591	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TGFB2	2.303174833	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	GATA6	-0.868098097	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	MKL2	1.187109212	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	PAK1	1.396210657	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	AGRN	0.992407163	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	UNC45B	-0.50656875	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	ACTC1	-3.407986328	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	CRYAB	-0.911483603	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	RXRA	-0.370907151	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	NF1	-0.701186185	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	HSPG2	-1.853688857	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	MYLPF	1.061684609	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TBX1	1.570582556	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	MYH6	-1.608701091	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	CD164	0.482068703	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	CSRP3	-0.913555936	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	FOXP1	0.904013	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TNNT2	-4.296939333	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	MURC	1.60125077	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	MEOX2	-4.544633582	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	PLN	-2.073402748	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TGFBR3	1.21053663	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	FOXC2	-0.84021201	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	FOXC1	2.02292565	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	TCF15	-1.818997083	0.00724079	-1.85933936
BP	GO:0007517	muscle organ development	35	F2R	-2.126826937	0.00724079	-1.85933936
BP	GO:0043062	extracellular structure organization	31	NEPN	-1.840064659	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	TNF	-0.524113811	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	CADM1	1.82159554	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	SPOCK2	4.728633803	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	TNC	-0.430675823	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	UTRN	0.651558243	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	POSTN	-1.980098257	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	CDH2	1.283265268	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	TGFB2	2.303174833	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	PTK2	-0.652790383	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	PCDHB16	-0.563045248	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	FOXF2	3.122277723	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	AGRN	0.992407163	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	PAK1	1.396210657	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	VWA1	1.373586657	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	DPT	-3.204061533	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	RECK	3.692685987	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	KLK8	-0.891727138	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	NF1	-0.701186185	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	CCDC80	-2.479975187	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	HSPG2	-1.853688857	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	NID1	-1.373472843	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	EMILIN1	-0.407663185	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	EGFLAM	0.8570897	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	FBLN5	-1.80873553	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	PDGFRA	-0.536206566	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	FOXC2	-0.84021201	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	FOXC1	2.02292565	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	LAMC1	-0.913195924	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	CACNA1A	0.743256403	0.008341777	-0.89802651
BP	GO:0043062	extracellular structure organization	31	F2R	-2.126826937	0.008341777	-0.89802651
BP	GO:0014031	mesenchymal cell development	15	NRP2	-1.515317303	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	EDN3	1.763945702	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	RET	1.195297373	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	EFNB1	-1.27600036	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	EDN1	1.381300593	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	TRIM28	-0.24017683	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	LEF1	4.23127624	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	TBX1	1.570582556	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	SOX9	0.436015926	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	EDNRB	-3.102559733	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	SEMA3F	-0.961427051	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	BCL2	-0.819237793	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	FOXC2	-0.84021201	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	SEMA3C	5.515629833	0.00887319	0.25819889
BP	GO:0014031	mesenchymal cell development	15	FOXC1	2.02292565	0.00887319	0.25819889
BP	GO:0008285	negative regulation of cell proliferation	41	WNT5A	1.267849923	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	DLC1	-0.970787511	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	PPARD	0.685895438	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CAV1	-0.956726373	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	FGFR3	-0.441929813	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TNF	-0.524113811	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	PTGS2	3.074301357	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	ADORA2A	-1.62486456	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	E2F7	-0.501029649	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	PPARG	-3.6760365	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TGFB3	-1.654311963	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	PAWR	-1.34239149	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TIMP2	-1.473189078	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	SKAP2	-0.958575227	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CD24A	0.840220153	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	FTH1	0.254409472	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CDH5	-0.51477973	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	H19	-1.486993299	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TGFB2	2.303174833	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CTTNBP2	0.465025583	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CD9	-0.765346517	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CDKN2B	0.900135199	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	PTGES	1.110677876	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	ANG	1.78593955	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	BCL2	-0.819237793	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	ASPH	-1.001255833	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	AXIN2	2.260965453	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	FGF2	-0.585969297	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	DPT	-3.204061533	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	AR	-1.153760443	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	NF1	-0.701186185	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TGFBR2	0.998477288	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	NDFIP1	0.402016642	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TRIM24	-0.426012033	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	IDO1	-0.553539757	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	VASH1	-0.65998106	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	CBLB	-1.078406953	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TSC2	0.484905079	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	TGFBR3	1.21053663	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	IGFBP3	-1.53877307	0.010267311	-1.405563857
BP	GO:0008285	negative regulation of cell proliferation	41	SMARCA2	0.693351116	0.010267311	-1.405563857
BP	GO:0007242	intracellular signaling cascade	124	GNA13	0.371159948	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	STK38	0.721742953	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	EDN1	1.381300593	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ADCY6	-0.755749068	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TIRAP	1.189154773	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TGFB3	-1.654311963	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TLR4	-1.42891488	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ITPKB	-1.537545834	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	FGF13	0.434119065	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ITSN1	0.458904114	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	IQGAP1	0.596446673	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MAP3K5	-2.582338303	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RAB28	0.624285703	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MDFIC	-1.121736197	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TIAM1	0.820376553	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	IFNG	0.23384619	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	GAB1	0.879589395	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RAPGEF5	-0.908557113	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RAB24	0.563991867	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RAPGEF3	-0.773662395	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SPRED1	-1.04019387	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RAPGEF1	-0.869591863	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NET1	2.133756628	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RET	1.195297373	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SOCS2	-0.514713122	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RXRA	-0.370907151	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	BAIAP2	0.59188398	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SOCS6	0.483492532	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MAP4K3	-0.501535413	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TNS3	-0.353930953	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MAP4K4	-0.554699907	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PLCE1	-0.583871842	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RASGRF2	-2.058812107	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CAR8	-3.699345853	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MAPK9	0.685550677	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	STMN1	0.816913125	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NEURL2	1.867876173	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	UNC13C	0.511799428	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ASB4	2.523889545	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	EPS8L2	0.697588451	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	WNT5A	1.267849923	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CAV1	-0.956726373	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	FGFR3	-0.441929813	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ADORA2A	-1.62486456	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MAP4K2	0.470737143	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CDC42SE1	0.681192397	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MYO9B	-0.457661463	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CHEK2	-1.709742547	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ZAP70	0.969143531	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RHOBTB1	1.104371557	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TEC	0.849222178	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	GPR155	1.534114193	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	VAV3	-3.272060383	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MAP2K1	-0.462879817	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	BMX	1.389250443	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ALMS1	0.519871608	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	KAT5	0.476819987	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SHANK3	-0.932066576	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CBLB	-1.078406953	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ULK1	0.410886127	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TSC2	0.484905079	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RHEB	0.518721267	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PRDX2	0.494541805	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MCF2L	-0.51954142	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PLCB4	-0.803320267	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MT2	3.3422036	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	GUCY1A2	-0.557933797	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MT1	2.217871037	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RAB6B	-0.609752022	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RHOD	0.604767477	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NOS2	-0.716746818	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	FGF2	-0.585969297	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	AGPAT1	0.700059263	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	AR	-1.153760443	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	LYN	-0.728398005	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PTGER4	-1.053788983	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ARHGEF7	-0.981044427	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ARHGEF6	-0.866528993	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PIK3C2B	-2.46837932	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ADIPOR2	0.757446933	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TIFA	0.82882024	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SLC9A3R1	0.644530775	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	DAPK2	-0.756313323	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	FLNA	-0.673017174	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ARL3	0.48744933	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PRKCB	2.0486665	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	DAPK1	1.637175387	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PRKD1	-1.505200363	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PRKD2	-0.787741027	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MURC	1.60125077	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CCND1	-1.645147307	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	DOK4	-0.796443639	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CD81	-0.52313523	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PPM1L	0.660046413	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	GUCY1B3	-0.730732138	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NRK	-0.636474618	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ARL4C	-0.4551789	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ARL4A	1.534257563	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	TNF	-0.524113811	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NR3C1	0.377380693	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	KIT	-1.79462081	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PLEKHG3	-0.669406413	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PLEKHG2	-0.610256671	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	DGKD	-1.184887067	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RASGRP4	0.434251834	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SOS1	0.690144542	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PKD2	-0.684857057	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	PLCD1	-0.547486781	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	MSH6	0.46897602	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NF1	-0.701186185	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NPR1	-0.893131727	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	DGKH	-0.931246117	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	NPR2	-2.076959626	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RCAN2	1.142555547	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	SH3BP5	-0.799624761	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	ICK	0.470280317	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RPS6KA1	0.572898548	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	RPS6KA2	-1.676420843	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	GSK3B	0.46311696	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	JAK1	-0.87793572	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	CHN2	1.90672844	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	F2R	-2.126826937	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	HTR2A	0.822310451	0.010650644	-0.538815906
BP	GO:0007242	intracellular signaling cascade	124	IFI204	-1.91127586	0.010650644	-0.538815906
BP	GO:0016477	cell migration	43	NRP2	-1.515317303	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	EDN3	1.763945702	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	SCHIP1	-0.906753552	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	PPARD	0.685895438	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	SHROOM2	0.603263524	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	TNF	-0.524113811	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	NRP1	-1.141231543	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	IL16	-0.643757497	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	FUT8	1.29981199	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	GJA1	-0.81794802	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	CDH2	1.283265268	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	KIT	-1.79462081	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	PRKG1	1.11166953	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	CD2AP	0.835516295	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	CD24A	0.840220153	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	ITGB1	-0.320847591	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	TGFB2	2.303174833	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	CTTNBP2	0.465025583	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	EDNRB	-3.102559733	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	PTK2	-0.652790383	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	CERKL	0.862400057	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	CXCR4	-2.56475368	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	SEMA3F	-0.961427051	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	IFNG	0.23384619	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	SEMA3C	5.515629833	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	FMNL1	-1.7516041	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	PLAT	1.6281646	0.010706509	0.15249857
BP	GO:0016477	cell migration	43	RET	1.195297373	0.010706509	0.15249857
