date	obs	mod	month	model
1998-01-21 13:00:00	403	413.679660139126	1	model 2
1998-01-21 14:00:00	446	447.080725509781	1	model 2
1998-01-21 15:00:00	490	507.873651453794	1	model 2
1998-01-21 16:00:00	343	343.23659459479	1	model 2
1998-01-21 17:00:00	216	217.227871066895	1	model 2
1998-01-21 18:00:00	241	252.380876260289	1	model 2
1998-01-21 19:00:00	282	281.854609226483	1	model 2
1998-01-01 00:00:00	285	288.562011170589	1	model 3
1998-01-01 01:00:00	NA	NA	1	model 3
1998-01-01 02:00:00	NA	NA	1	model 3
1998-01-01 03:00:00	493	493.135227804164	1	model 3
1998-01-01 04:00:00	468	471.653499360876	1	model 3
1998-01-01 05:00:00	264	266.305209226455	1	model 3
1998-01-01 06:00:00	171	178.168714293128	1	model 3
1998-01-01 07:00:00	195	195.130228229772	1	model 3
1998-01-01 08:00:00	137	137.869337932017	1	model 3
1998-01-01 09:00:00	113	120.460914573454	1	model 3
1998-01-01 10:00:00	100	108.110108758945	1	model 3
1998-01-01 11:00:00	109	112.819703998708	1	model 3
1998-01-01 12:00:00	110	109.755604546318	1	model 3
1998-01-01 13:00:00	108	110.26367938105	1	model 3
1998-01-01 14:00:00	119	117.006637216302	1	model 3
1998-01-01 15:00:00	89	89.2064391996696	1	model 3
1998-01-01 16:00:00	74	75.0015050212673	1	model 3
1998-01-01 17:00:00	55	54.3234168817778	1	model 3
1998-01-01 18:00:00	54	63.0809126903457	1	model 3
1998-01-01 19:00:00	42	44.023697658331	1	model 3
1998-01-01 20:00:00	62	66.2217122381617	1	model 3
1998-01-01 21:00:00	88	92.6400519787674	1	model 3
1998-01-01 22:00:00	147	154.464564266235	1	model 3
1998-01-01 23:00:00	104	106.367012263771	1	model 3
1998-01-02 00:00:00	107	113.978539486468	1	model 3
1998-01-02 01:00:00	NA	NA	1	model 3
1998-01-02 02:00:00	63	58.6899686918121	1	model 3
1998-01-02 03:00:00	45	46.0929206201998	1	model 3
1998-01-02 04:00:00	49	48.9165319443965	1	model 3
1998-01-02 05:00:00	51	52.569880391304	1	model 3
1998-01-02 06:00:00	49	52.4622491327221	1	model 3
1998-01-02 07:00:00	88	90.7290943644064	1	model 3
1998-01-02 08:00:00	104	110.575129699694	1	model 3
1998-01-02 09:00:00	181	175.971720128273	1	model 3
1998-01-02 10:00:00	209	209.22275222807	1	model 3
1998-01-02 11:00:00	208	212.601348320329	1	model 3
1998-01-02 12:00:00	94	97.5864469663717	1	model 3
1998-01-02 13:00:00	50	56.5813797235583	1	model 3
1998-01-02 14:00:00	91	95.9102783013763	1	model 3
1998-01-02 15:00:00	101	102.210673889203	1	model 3
1998-01-02 16:00:00	171	174.118089880995	1	model 3
1998-01-02 17:00:00	249	252.543443004525	1	model 3
1998-01-02 18:00:00	238	240.299084101576	1	model 3
1998-01-02 19:00:00	241	244.704732345234	1	model 3
1998-01-02 20:00:00	212	213.437630232769	1	model 3
1998-01-02 21:00:00	148	155.158995904716	1	model 3
1998-01-02 22:00:00	147	151.257335532491	1	model 3
1998-01-02 23:00:00	134	139.691347521982	1	model 3
1998-01-03 00:00:00	156	163.643379542881	1	model 3
1998-01-03 01:00:00	NA	NA	1	model 3
1998-01-03 02:00:00	58	61.40590876981	1	model 3
1998-01-03 03:00:00	52	56.0156510038101	1	model 3
1998-01-03 04:00:00	45	45.4899644356706	1	model 3
1998-01-03 05:00:00	35	43.984496772659	1	model 3
1998-01-03 06:00:00	51	55.444176408225	1	model 3
1998-01-03 07:00:00	80	78.9187894399043	1	model 3
1998-01-03 08:00:00	95	94.9333598022309	1	model 3
1998-01-03 09:00:00	132	134.97535139028	1	model 3
1998-01-03 10:00:00	109	109.427568563584	1	model 3
1998-01-03 11:00:00	127	128.057961885831	1	model 3
1998-01-03 12:00:00	150	153.74458488513	1	model 3
1998-01-03 13:00:00	151	151.271258271893	1	model 3
1998-01-03 14:00:00	143	143.335413987746	1	model 3
1998-01-03 15:00:00	203	209.263055969317	1	model 3
1998-01-03 16:00:00	171	175.352428731765	1	model 3
1998-01-03 17:00:00	156	159.287003764641	1	model 3
1998-01-03 18:00:00	151	153.398297119368	1	model 3
1998-01-03 19:00:00	149	155.171956340226	1	model 3
1998-01-03 20:00:00	130	131.813341407257	1	model 3
1998-01-03 21:00:00	105	108.286455984873	1	model 3
1998-01-03 22:00:00	146	146.539334086331	1	model 3
1998-01-03 23:00:00	169	166.286991649495	1	model 3
1998-01-04 00:00:00	162	166.236691641235	1	model 3
1998-01-04 01:00:00	NA	NA	1	model 3
1998-01-04 02:00:00	78	79.8834770974488	1	model 3
1998-01-04 03:00:00	113	117.916894162265	1	model 3
1998-01-04 04:00:00	113	115.856501213792	1	model 3
1998-01-04 05:00:00	86	92.3792803980255	1	model 3
1998-01-04 06:00:00	94	98.1580580932368	1	model 3
1998-01-04 07:00:00	103	104.108950053581	1	model 3
1998-01-04 08:00:00	44	48.6702460640431	1	model 3
1998-01-04 09:00:00	56	59.3760535893167	1	model 3
1998-01-04 10:00:00	155	160.06452553889	1	model 3
1998-01-04 11:00:00	188	191.450454718554	1	model 3
1998-01-04 12:00:00	84	84.4100603393023	1	model 3
1998-01-04 13:00:00	86	85.1868084430521	1	model 3
1998-01-04 14:00:00	146	148.028660986118	1	model 3
1998-01-04 15:00:00	123	124.870695380955	1	model 3
1998-01-04 16:00:00	116	115.801980544191	1	model 3
1998-01-04 17:00:00	107	115.162886241273	1	model 3
1998-01-04 18:00:00	123	126.895048869416	1	model 3
1998-01-04 19:00:00	97	99.1961897302777	1	model 3
1998-01-04 20:00:00	91	94.7998323384114	1	model 3
1998-01-04 21:00:00	94	100.985758137748	1	model 3
1998-01-04 22:00:00	86	86.1758047417547	1	model 3
1998-01-04 23:00:00	78	80.0616536304246	1	model 3
1998-01-05 00:00:00	88	95.6346230459397	1	model 3
1998-01-05 01:00:00	NA	NA	1	model 3
1998-01-05 02:00:00	54	52.1407866898774	1	model 3
1998-01-05 03:00:00	53	51.4774714031857	1	model 3
1998-01-05 04:00:00	69	73.760930242493	1	model 3
1998-01-05 05:00:00	111	114.33762474087	1	model 3
1998-01-05 06:00:00	259	266.420454649089	1	model 3
1998-01-05 07:00:00	281	279.015042086142	1	model 3
1998-01-05 08:00:00	211	212.719639436932	1	model 3
1998-01-05 09:00:00	165	161.635948615858	1	model 3
1998-01-05 10:00:00	196	199.238528138445	1	model 3
1998-01-05 11:00:00	398	404.190530394839	1	model 3
1998-01-05 12:00:00	248	251.265944397686	1	model 3
1998-01-05 13:00:00	209	209.396380773137	1	model 3
1998-01-05 14:00:00	262	260.911053475733	1	model 3
1998-01-05 15:00:00	239	240.258161335756	1	model 3
1998-01-05 16:00:00	251	258.441748304569	1	model 3
1998-01-05 17:00:00	168	170.502713773527	1	model 3
1998-01-05 18:00:00	118	116.379800827288	1	model 3
1998-01-05 19:00:00	61	66.2855117387782	1	model 3
1998-01-05 20:00:00	85	85.3671518182452	1	model 3
1998-01-05 21:00:00	132	134.721985712857	1	model 3
1998-01-05 22:00:00	188	190.480389704904	1	model 3
1998-01-05 23:00:00	178	183.693702515068	1	model 3
1998-01-06 00:00:00	152	157.612160699532	1	model 3
1998-01-06 01:00:00	NA	NA	1	model 3
1998-01-06 02:00:00	129	131.340613640184	1	model 3
1998-01-06 03:00:00	131	137.235322575663	1	model 3
1998-01-06 04:00:00	123	121.492019189584	1	model 3
1998-01-06 05:00:00	176	180.550140984838	1	model 3
1998-01-06 06:00:00	327	332.064394749072	1	model 3
1998-01-06 07:00:00	408	405.465076798254	1	model 3
1998-01-06 08:00:00	440	444.27959871954	1	model 3
1998-01-06 09:00:00	368	361.189962976066	1	model 3
1998-01-06 10:00:00	300	298.874790518651	1	model 3
1998-01-06 11:00:00	226	235.638365476601	1	model 3
1998-01-06 12:00:00	231	232.739534470629	1	model 3
1998-01-06 13:00:00	238	242.882775535966	1	model 3
1998-01-06 14:00:00	134	135.078504837695	1	model 3
1998-01-06 15:00:00	157	165.551073305293	1	model 3
1998-01-06 16:00:00	162	161.708396033559	1	model 3
1998-01-06 17:00:00	171	171.438991002607	1	model 3
1998-01-06 18:00:00	278	283.395738219534	1	model 3
1998-01-06 19:00:00	168	169.085349467178	1	model 3
1998-01-06 20:00:00	169	173.800768330572	1	model 3
1998-01-06 21:00:00	129	131.989598255154	1	model 3
1998-01-06 22:00:00	169	173.362267608808	1	model 3
1998-01-06 23:00:00	140	142.820476848038	1	model 3
1998-01-07 00:00:00	108	110.910399640354	1	model 3
1998-01-07 01:00:00	92	93.8096649860752	1	model 3
1998-01-07 02:00:00	79	83.4384296245192	1	model 3
1998-01-07 03:00:00	78	80.0251829384645	1	model 3
1998-01-07 04:00:00	78	79.4239034908055	1	model 3
1998-01-07 05:00:00	110	114.196489260306	1	model 3
1998-01-07 06:00:00	186	189.587600332742	1	model 3
1998-01-07 07:00:00	250	247.23866734736	1	model 3
1998-01-07 08:00:00	233	233.62928876169	1	model 3
1998-01-07 09:00:00	245	248.183569173998	1	model 3
1998-01-07 10:00:00	250	255.53494390793	1	model 3
1998-01-07 11:00:00	222	225.740414153004	1	model 3
1998-01-07 12:00:00	238	239.484266145612	1	model 3
1998-01-07 13:00:00	211	215.573455161324	1	model 3
1998-01-07 14:00:00	219	217.772418529659	1	model 3
1998-01-07 15:00:00	265	269.117320833088	1	model 3
1998-01-07 16:00:00	190	196.298100174429	1	model 3
1998-01-07 17:00:00	214	210.721681749507	1	model 3
1998-01-07 18:00:00	220	222.219415710657	1	model 3
1998-01-07 19:00:00	357	364.770771610803	1	model 3
1998-01-07 20:00:00	318	318.09925103254	1	model 3
1998-01-07 21:00:00	175	178.169789327901	1	model 3
1998-01-07 22:00:00	154	155.454750868933	1	model 3
1998-01-07 23:00:00	142	145.216947360697	1	model 3
1998-01-08 00:00:00	137	143.635802294417	1	model 3
1998-01-08 01:00:00	98	99.1987551918462	1	model 3
1998-01-08 02:00:00	82	87.6434259034952	1	model 3
1998-01-08 03:00:00	76	81.5009559777764	1	model 3
1998-01-08 04:00:00	73	71.4727685115671	1	model 3
1998-01-08 05:00:00	126	128.212579452003	1	model 3
1998-01-08 06:00:00	206	208.345688768383	1	model 3
1998-01-08 07:00:00	268	272.02844927133	1	model 3
1998-01-08 08:00:00	236	240.528230438933	1	model 3
1998-01-08 09:00:00	202	203.394119224733	1	model 3
1998-01-08 10:00:00	181	184.39556091735	1	model 3
1998-01-08 11:00:00	181	185.544289553159	1	model 3
1998-01-08 12:00:00	220	227.331414398858	1	model 3
1998-01-08 13:00:00	191	192.892822209153	1	model 3
1998-01-08 14:00:00	186	189.747510204642	1	model 3
1998-01-08 15:00:00	206	203.554191541661	1	model 3
1998-01-08 16:00:00	163	165.259138259036	1	model 3
1998-01-08 17:00:00	135	139.581954357244	1	model 3
1998-01-08 18:00:00	157	161.735285819682	1	model 3
1998-01-08 19:00:00	126	125.397778071362	1	model 3
1998-01-08 20:00:00	173	178.201942446074	1	model 3
1998-01-08 21:00:00	162	164.292459143865	1	model 3
1998-01-08 22:00:00	153	161.424254391254	1	model 3
1998-01-08 23:00:00	124	126.520472906204	1	model 3
1998-01-09 00:00:00	105	111.452281801725	1	model 3
1998-01-09 01:00:00	71	76.9572724535334	1	model 3
1998-01-09 02:00:00	52	48.904835499407	1	model 3
1998-01-09 03:00:00	54	59.4435688053932	1	model 3
1998-01-09 04:00:00	47	54.1310802988716	1	model 3
1998-01-09 05:00:00	76	79.0727221391185	1	model 3
1998-01-09 06:00:00	146	145.992632807358	1	model 3
1998-01-09 07:00:00	186	188.952438485609	1	model 3
1998-01-09 08:00:00	192	193.986012650468	1	model 3
1998-01-09 09:00:00	189	187.042611825404	1	model 3
1998-01-09 10:00:00	200	201.418886667771	1	model 3
1998-01-09 11:00:00	266	266.940251210861	1	model 3
1998-01-09 12:00:00	NA	NA	1	model 3
1998-01-09 13:00:00	NA	NA	1	model 3
1998-01-09 14:00:00	NA	NA	1	model 3
1998-01-09 15:00:00	NA	NA	1	model 3
1998-01-09 16:00:00	NA	NA	1	model 3
1998-01-09 17:00:00	NA	NA	1	model 3
1998-01-09 18:00:00	164	172.13343272453	1	model 3
1998-01-09 19:00:00	225	231.78827189892	1	model 3
1998-01-09 20:00:00	299	308.205825622052	1	model 3
1998-01-09 21:00:00	206	217.237274424145	1	model 3
1998-01-09 22:00:00	223	223.448118731356	1	model 3
1998-01-09 23:00:00	232	234.725340511905	1	model 3
1998-01-10 00:00:00	291	295.724189904165	1	model 3
1998-01-10 01:00:00	322	325.757258023526	1	model 3
1998-01-10 02:00:00	204	203.620243696274	1	model 3
1998-01-10 03:00:00	202	207.145790809482	1	model 3
1998-01-10 04:00:00	139	138.638462759836	1	model 3
1998-01-10 05:00:00	101	102.932649546865	1	model 3
1998-01-10 06:00:00	182	183.849702824232	1	model 3
1998-01-10 07:00:00	227	228.143363210072	1	model 3
1998-01-10 08:00:00	185	193.878774909111	1	model 3
1998-01-10 09:00:00	195	199.308350589899	1	model 3
1998-01-10 10:00:00	354	353.170052013406	1	model 3
1998-01-10 11:00:00	332	345.018586872895	1	model 3
1998-01-10 12:00:00	256	259.057757789314	1	model 3
1998-01-10 13:00:00	262	264.141893211502	1	model 3
1998-01-10 14:00:00	217	221.449961328704	1	model 3
1998-01-10 15:00:00	171	168.430599832146	1	model 3
1998-01-10 16:00:00	176	181.960723246527	1	model 3
1998-01-10 17:00:00	224	227.741436336379	1	model 3
1998-01-10 18:00:00	230	234.673202245234	1	model 3
1998-01-10 19:00:00	199	200.54942200203	1	model 3
1998-01-10 20:00:00	268	265.842961482374	1	model 3
1998-01-10 21:00:00	167	170.766005884675	1	model 3
1998-01-10 22:00:00	210	213.246630694705	1	model 3
1998-01-10 23:00:00	148	152.035580439312	1	model 3
1998-01-11 00:00:00	224	230.47604321714	1	model 3
1998-01-11 01:00:00	201	206.901702834104	1	model 3
1998-01-11 02:00:00	209	213.055187445493	1	model 3
1998-01-11 03:00:00	186	192.08591558668	1	model 3
1998-01-11 04:00:00	132	133.608351740327	1	model 3
1998-01-11 05:00:00	159	163.314729400597	1	model 3
1998-01-11 06:00:00	257	256.864098756425	1	model 3
1998-01-11 07:00:00	313	316.032003151729	1	model 3
1998-01-11 08:00:00	132	133.427087701503	1	model 3
1998-01-11 09:00:00	220	223.108349543287	1	model 3
1998-01-11 10:00:00	165	169.596690087519	1	model 3
1998-01-11 11:00:00	173	172.771581921908	1	model 3
1998-01-11 12:00:00	198	202.919493912104	1	model 3
1998-01-11 13:00:00	200	204.929504496691	1	model 3
1998-01-11 14:00:00	154	159.578491492893	1	model 3
1998-01-11 15:00:00	149	155.380809866512	1	model 3
1998-01-11 16:00:00	125	125.648396902948	1	model 3
1998-01-11 17:00:00	156	159.828269436046	1	model 3
1998-01-11 18:00:00	266	271.888239862275	1	model 3
1998-01-11 19:00:00	290	290.079686506136	1	model 3
1998-01-11 20:00:00	227	228.84836301986	1	model 3
1998-01-11 21:00:00	190	190.882588295701	1	model 3
1998-01-11 22:00:00	110	111.421669312899	1	model 3
1998-01-11 23:00:00	171	172.433964611012	1	model 3
1998-01-12 00:00:00	169	175.039363719547	1	model 3
1998-01-12 01:00:00	101	100.326735314581	1	model 3
1998-01-12 02:00:00	92	93.1498045034735	1	model 3
1998-01-12 03:00:00	60	68.5075459327439	1	model 3
1998-01-12 04:00:00	63	64.2881885041924	1	model 3
1998-01-12 05:00:00	98	100.332778019925	1	model 3
1998-01-12 06:00:00	219	222.372252826077	1	model 3
1998-01-12 07:00:00	247	248.510636415053	1	model 3
1998-01-12 08:00:00	206	205.455549021697	1	model 3
1998-01-12 09:00:00	244	248.968284640079	1	model 3
1998-01-12 10:00:00	244	247.173562736999	1	model 3
1998-01-12 11:00:00	196	194.413396171742	1	model 3
1998-01-12 12:00:00	228	229.138833925657	1	model 3
1998-01-12 13:00:00	312	315.021296857215	1	model 3
1998-01-12 14:00:00	475	474.440563843084	1	model 3
1998-01-12 15:00:00	311	309.682178264373	1	model 3
1998-01-12 16:00:00	270	274.774786858598	1	model 3
1998-01-12 17:00:00	180	182.919831915292	1	model 3
1998-01-12 18:00:00	153	156.990311779853	1	model 3
1998-01-12 19:00:00	166	163.659188376547	1	model 3
1998-01-12 20:00:00	164	171.447941858669	1	model 3
1998-01-12 21:00:00	144	149.078089880925	1	model 3
1998-01-12 22:00:00	149	149.303162777917	1	model 3
1998-01-12 23:00:00	116	120.429868810317	1	model 3
1998-01-13 00:00:00	98	96.1189206307661	1	model 3
1998-01-13 01:00:00	77	83.1199724849799	1	model 3
1998-01-13 02:00:00	61	64.6658982262788	1	model 3
1998-01-13 03:00:00	79	79.8475764152302	1	model 3
1998-01-13 04:00:00	66	66.8793913257611	1	model 3
1998-01-13 05:00:00	74	76.8519467402187	1	model 3
1998-01-13 06:00:00	101	103.026514217716	1	model 3
1998-01-13 07:00:00	107	106.40489718031	1	model 3
1998-01-13 08:00:00	131	135.310483770662	1	model 3
1998-01-13 09:00:00	119	125.276028676815	1	model 3
1998-01-13 10:00:00	135	139.75820084241	1	model 3
1998-01-13 11:00:00	138	143.903963429145	1	model 3
1998-01-13 12:00:00	205	205.774996347238	1	model 3
1998-01-13 13:00:00	165	168.373950853578	1	model 3
1998-01-13 14:00:00	146	149.356981262451	1	model 3
1998-01-13 15:00:00	134	138.334230485846	1	model 3
1998-01-13 16:00:00	123	119.939120181264	1	model 3
1998-01-13 17:00:00	92	91.9528639038419	1	model 3
1998-01-13 18:00:00	95	98.3914065626854	1	model 3
1998-01-13 19:00:00	80	84.118808547528	1	model 3
1998-01-13 20:00:00	67	70.3463062676451	1	model 3
1998-01-13 21:00:00	48	51.7784608079547	1	model 3
1998-01-13 22:00:00	46	50.1577050361599	1	model 3
1998-01-13 23:00:00	47	50.0069255164323	1	model 3
1998-01-14 00:00:00	39	39.0598578968777	1	model 3
1998-01-14 01:00:00	42	48.7813652827399	1	model 3
1998-01-14 02:00:00	208	214.115398456912	1	model 3
1998-01-14 03:00:00	72	69.8075381661217	1	model 3
1998-01-14 04:00:00	58	62.1001273756537	1	model 3
1998-01-14 05:00:00	71	67.6326407621117	1	model 3
1998-01-14 06:00:00	58	60.2565708726234	1	model 3
1998-01-14 07:00:00	160	163.831913618007	1	model 3
1998-01-14 08:00:00	220	224.411199463915	1	model 3
1998-01-14 09:00:00	242	240.854334215991	1	model 3
1998-01-14 10:00:00	271	272.669240797585	1	model 3
1998-01-14 11:00:00	184	183.053026259252	1	model 3
1998-01-14 12:00:00	NA	NA	1	model 3
1998-01-14 13:00:00	297	302.37857963919	1	model 3
1998-01-14 14:00:00	362	366.521173663473	1	model 3
1998-01-14 15:00:00	389	391.238502536612	1	model 3
1998-01-14 16:00:00	446	453.261871095749	1	model 3
1998-01-14 17:00:00	398	402.36106096597	1	model 3
1998-01-14 18:00:00	434	437.349975363049	1	model 3
1998-01-14 19:00:00	423	424.276694068978	1	model 3
1998-01-14 20:00:00	338	347.421153441546	1	model 3
1998-01-14 21:00:00	261	262.349782354513	1	model 3
1998-01-14 22:00:00	245	247.438036955834	1	model 3
1998-01-14 23:00:00	272	274.520837198605	1	model 3
1998-01-15 00:00:00	159	162.70017867535	1	model 3
1998-01-15 01:00:00	95	98.3830775434241	1	model 3
1998-01-15 02:00:00	46	50.2058762709124	1	model 3
1998-01-15 03:00:00	40	49.1276805542111	1	model 3
1998-01-15 04:00:00	37	42.4594775557599	1	model 3
1998-01-15 05:00:00	71	77.8901132417081	1	model 3
1998-01-15 06:00:00	193	196.980289158344	1	model 3
1998-01-15 07:00:00	321	330.809747970601	1	model 3
1998-01-15 08:00:00	349	356.4062213012	1	model 3
1998-01-15 09:00:00	251	254.931276252718	1	model 3
1998-01-15 10:00:00	312	311.211307550395	1	model 3
1998-01-15 11:00:00	276	275.564739265346	1	model 3
1998-01-15 12:00:00	471	472.954065386768	1	model 3
1998-01-15 13:00:00	430	430.639779197675	1	model 3
1998-01-15 14:00:00	504	506.35202765638	1	model 3
1998-01-15 15:00:00	435	436.80895666201	1	model 3
1998-01-15 16:00:00	444	450.603232985367	1	model 3
1998-01-15 17:00:00	508	513.344943008358	1	model 3
1998-01-15 18:00:00	477	480.581645307219	1	model 3
1998-01-15 19:00:00	535	538.692065341546	1	model 3
1998-01-15 20:00:00	587	587.576509187372	1	model 3
1998-01-15 21:00:00	316	317.214608152766	1	model 3
1998-01-15 22:00:00	312	313.663628170095	1	model 3
1998-01-15 23:00:00	250	252.425001605083	1	model 3
1998-01-16 00:00:00	208	209.742983532065	1	model 3
1998-01-16 01:00:00	172	171.077362591644	1	model 3
1998-01-16 02:00:00	106	106.562115145908	1	model 3
1998-01-16 03:00:00	101	105.683344373586	1	model 3
1998-01-16 04:00:00	108	111.831160525201	1	model 3
1998-01-16 05:00:00	160	162.970634918222	1	model 3
1998-01-16 06:00:00	275	274.217934198902	1	model 3
1998-01-16 07:00:00	410	415.708273493712	1	model 3
1998-01-16 08:00:00	418	420.137283712148	1	model 3
1998-01-16 09:00:00	272	274.769062682375	1	model 3
1998-01-16 10:00:00	188	185.372530292818	1	model 3
1998-01-16 11:00:00	113	118.618250865675	1	model 3
1998-01-16 12:00:00	91	94.4642805536357	1	model 3
1998-01-16 13:00:00	96	96.6962402934757	1	model 3
1998-01-16 14:00:00	125	128.361127926466	1	model 3
1998-01-16 15:00:00	116	121.638735628049	1	model 3
1998-01-16 16:00:00	108	109.9819765691	1	model 3
1998-01-16 17:00:00	108	112.435345824136	1	model 3
1998-01-16 18:00:00	69	73.8657135424467	1	model 3
1998-01-16 19:00:00	75	81.4202611388784	1	model 3
1998-01-16 20:00:00	92	96.098566132175	1	model 3
1998-01-16 21:00:00	158	156.175013060703	1	model 3
1998-01-16 22:00:00	316	319.369775572901	1	model 3
1998-01-16 23:00:00	435	439.747705773898	1	model 3
1998-01-17 00:00:00	364	366.144694228835	1	model 3
1998-01-17 01:00:00	340	339.470226452775	1	model 3
1998-01-17 02:00:00	307	309.648020113114	1	model 3
1998-01-17 03:00:00	244	242.68287239453	1	model 3
1998-01-17 04:00:00	182	181.542373093969	1	model 3
1998-01-17 05:00:00	145	151.35159632536	1	model 3
1998-01-17 06:00:00	181	184.221134497227	1	model 3
1998-01-17 07:00:00	269	272.221188896564	1	model 3
1998-01-17 08:00:00	314	317.689285345951	1	model 3
1998-01-17 09:00:00	324	318.858784968908	1	model 3
1998-01-17 10:00:00	306	311.282891162261	1	model 3
1998-01-17 11:00:00	269	271.409451472966	1	model 3
1998-01-17 12:00:00	285	283.259704412055	1	model 3
1998-01-17 13:00:00	257	263.284632765215	1	model 3
1998-01-17 14:00:00	236	240.186842874707	1	model 3
1998-01-17 15:00:00	293	293.479311686315	1	model 3
1998-01-17 16:00:00	341	347.64643440255	1	model 3
1998-01-17 17:00:00	342	350.013794243071	1	model 3
1998-01-17 18:00:00	263	265.454917709182	1	model 3
1998-01-17 19:00:00	232	238.090546425915	1	model 3
1998-01-17 20:00:00	282	286.9207401378	1	model 3
1998-01-17 21:00:00	271	274.689105859071	1	model 3
1998-01-17 22:00:00	215	220.900598814095	1	model 3
1998-01-17 23:00:00	188	194.25477636125	1	model 3
1998-01-18 00:00:00	146	153.697966649804	1	model 3
1998-01-18 01:00:00	149	150.707439669945	1	model 3
1998-01-18 02:00:00	75	76.9986936953727	1	model 3
1998-01-18 03:00:00	64	67.604007691119	1	model 3
1998-01-18 04:00:00	48	52.1028608590967	1	model 3
1998-01-18 05:00:00	36	37.4763246628534	1	model 3
1998-01-18 06:00:00	46	50.8915967811061	1	model 3
1998-01-18 07:00:00	58	63.4148480252352	1	model 3
1998-01-18 08:00:00	63	65.1827525473545	1	model 3
1998-01-18 09:00:00	60	63.9525978135153	1	model 3
1998-01-18 10:00:00	161	164.79430356599	1	model 3
1998-01-18 11:00:00	184	191.274235461847	1	model 3
1998-01-18 12:00:00	189	189.686522669554	1	model 3
1998-01-18 13:00:00	178	178.574774631	1	model 3
1998-01-18 14:00:00	203	207.231591412219	1	model 3
1998-01-18 15:00:00	234	236.747839834456	1	model 3
1998-01-18 16:00:00	196	193.759215474312	1	model 3
1998-01-18 17:00:00	190	197.375004913054	1	model 3
1998-01-18 18:00:00	195	197.287604088277	1	model 3
1998-01-18 19:00:00	180	185.253145384783	1	model 3
1998-01-18 20:00:00	136	142.147679699064	1	model 3
1998-01-18 21:00:00	131	135.737386906344	1	model 3
1998-01-18 22:00:00	145	147.53798459751	1	model 3
1998-01-18 23:00:00	141	140.539561262173	1	model 3
1998-01-19 00:00:00	67	71.8923427670931	1	model 3
1998-01-19 01:00:00	31	33.1394063415167	1	model 3
1998-01-19 02:00:00	22	29.3441820535309	1	model 3
1998-01-19 03:00:00	23	25.7026078466892	1	model 3
1998-01-19 04:00:00	16	18.5068876394316	1	model 3
1998-01-19 05:00:00	19	21.0501353046311	1	model 3
1998-01-19 06:00:00	32	37.6579233509426	1	model 3
1998-01-19 07:00:00	49	51.9995412882483	1	model 3
1998-01-19 08:00:00	60	65.7524920517914	1	model 3
1998-01-19 09:00:00	63	66.5413341144805	1	model 3
1998-01-19 10:00:00	72	77.2568832135741	1	model 3
1998-01-19 11:00:00	77	83.4074714343978	1	model 3
1998-01-19 12:00:00	70	73.689914828265	1	model 3
1998-01-19 13:00:00	78	79.3282094330467	1	model 3
1998-01-19 14:00:00	68	72.5680502757093	1	model 3
1998-01-19 15:00:00	65	74.2263835335851	1	model 3
1998-01-19 16:00:00	63	61.7371085245706	1	model 3
1998-01-19 17:00:00	64	69.7833628610116	1	model 3
1998-01-19 18:00:00	70	73.8943833101233	1	model 3
1998-01-19 19:00:00	59	60.0592819045033	1	model 3
1998-01-19 20:00:00	59	59.6831520282152	1	model 3
1998-01-19 21:00:00	44	42.4202148726677	1	model 3
1998-01-19 22:00:00	36	44.1409992485826	1	model 3
1998-01-19 23:00:00	33	36.4044997277901	1	model 3
1998-01-20 00:00:00	27	33.2643944829083	1	model 3
1998-01-20 01:00:00	20	25.2911099521397	1	model 3
1998-01-20 02:00:00	21	26.567088149464	1	model 3
1998-01-20 03:00:00	22	22.6742821259883	1	model 3
1998-01-20 04:00:00	20	23.9436712650449	1	model 3
1998-01-20 05:00:00	32	32.0114196805317	1	model 3
1998-01-20 06:00:00	47	48.0817726911157	1	model 3
1998-01-20 07:00:00	62	63.2438625181741	1	model 3
1998-01-20 08:00:00	106	109.703071300219	1	model 3
1998-01-20 09:00:00	98	96.3053231159237	1	model 3
1998-01-20 10:00:00	99	99.9303960623475	1	model 3
1998-01-20 11:00:00	116	126.009561273794	1	model 3
1998-01-20 12:00:00	107	112.897005757262	1	model 3
1998-01-20 13:00:00	153	158.582453109829	1	model 3
1998-01-20 14:00:00	135	137.949573046918	1	model 3
1998-01-20 15:00:00	157	158.761996553518	1	model 3
1998-01-20 16:00:00	162	165.545068523175	1	model 3
1998-01-20 17:00:00	187	192.383365962382	1	model 3
1998-01-20 18:00:00	213	216.455575352952	1	model 3
1998-01-20 19:00:00	211	212.776722753068	1	model 3
1998-01-20 20:00:00	183	189.461075697894	1	model 3
1998-01-20 21:00:00	197	200.56600266719	1	model 3
1998-01-20 22:00:00	232	234.685065256776	1	model 3
1998-01-20 23:00:00	299	304.200164341366	1	model 3
1998-01-21 00:00:00	287	288.883938427574	1	model 3
1998-01-21 01:00:00	273	279.126881289041	1	model 3
1998-01-21 02:00:00	394	395.226359480501	1	model 3
1998-01-21 03:00:00	419	420.712173747953	1	model 3
1998-01-21 04:00:00	410	416.834260469084	1	model 3
1998-01-21 05:00:00	350	353.32043567248	1	model 3
1998-01-21 06:00:00	379	380.332593748743	1	model 3
1998-01-21 07:00:00	578	583.946833431453	1	model 3
1998-01-21 08:00:00	488	490.994779478843	1	model 3
1998-01-21 09:00:00	308	308.014184156555	1	model 3
