var1	var2	var3	var4	var5	var6
-0.332928377	2.495025291	2.675266713	2.396615893	3.972738309	4.344662414
-2.425534208	1.395864759	4.404002869	4.618112382	4.41159293	4.254420109
-1.578322585	2.61054049	5.180594132	4.149116704	4.602240135	6.171529679
-0.232615001	1.235938246	3.081751307	3.675275113	5.952950485	6.086303271
-1.276928458	1.755460889	2.080540474	3.79964774	2.949469891	5.560715968
-0.607777215	2.817608424	1.161725253	2.502814998	3.143575484	6.921452401
0.764705765	3.122032144	2.179741288	4.137536302	4.863590166	6.402893705
0.439033047	0.58144617	2.798144892	3.649295407	5.687690012	5.143256199
1.126688934	1.880866807	4.579104337	4.375999742	5.064093064	4.157683008
1.362417173	2.32674091	3.752942213	4.418161691	3.509453168	7.601332739
1.895974511	1.912792909	1.958892379	3.699771422	6.142058777	6.787988189
-0.640017688	1.693489631	2.863308629	3.924223749	3.377507067	6.426769866
-0.901017749	3.822919316	3.288240494	4.4476722	4.025499414	7.761970414
1.091554921	2.876962734	4.209816414	4.273471719	4.111518637	5.96935295
-0.758303132	2.338192877	3.926997786	2.99561878	6.711268647	5.513442666
0.062735202	3.550694998	3.252692369	2.27579239	3.734767104	5.969354165
-1.078602593	2.521275579	2.315993726	5.323356136	5.396807093	7.072626452
1.245977672	0.451246572	2.748650807	3.898478209	4.923933163	4.766059627
0.410038393	1.565313055	2.396385081	3.650893323	5.045679361	4.937881755
0.415393498	1.814246137	4.443719681	5.416679161	5.322025474	6.02712218
-0.246050289	1.690249376	2.02721134	2.467721589	5.059015511	3.580711483
0.255941862	0.594178258	2.190797791	3.290249738	6.634575938	5.954210028
-0.135937065	2.815883801	2.874973914	3.914247277	4.344869815	5.238659675
0.722205157	1.229921812	2.23575455	3.816468127	3.76269867	5.870327935
-0.463529871	1.37219096	4.650440753	4.201392002	5.655529458	6.943998586
-0.57722038	2.484837748	1.034782304	5.045643741	5.754209186	8.126581029
-2.144855986	0.881282048	1.79591815	3.657904911	5.617072835	4.962054894
0.669349137	2.751130055	3.361484599	4.466533024	5.666220855	4.342957059
-0.710851672	1.664289672	2.998148621	3.241686976	4.262282125	5.878337042
-0.179774545	1.110731553	3.027294446	4.561667936	5.279553232	6.454216969
1.199425283	2.925276854	4.966514095	4.141725197	5.850751117	4.480736989
1.049526874	2.862174121	2.427907717	3.298606426	3.313555914	5.815760464
-0.493807037	0.733682049	4.4816548	3.132826949	3.663581678	5.816662086
-1.29175124	2.125804669	2.991722523	3.311532409	4.436641991	6.177112481
-0.792870559	0.914218778	2.276947639	6.549835841	5.500089807	6.755578062
-0.151902456	2.028925023	4.085918296	3.035073916	3.663221803	6.386148119
-0.972238845	1.287186478	1.279077522	3.811050084	4.517965751	5.029876612
-0.590774631	2.658459187	2.217598654	4.551982629	2.64824279	5.608587483
2.692558701	2.877288285	2.166716449	3.829119652	6.733425444	6.233623918
-1.841157367	2.253659503	1.440891985	4.071071579	5.656698051	6.350968549
2.336970181	0.793174539	2.134665807	0.979669371	4.698750201	6.795959639
0.526356036	0.145478435	4.137145874	5.261652524	4.312067328	6.686221131
0.565798423	3.472692578	2.342154632	3.843831126	5.086660326	6.209367824
-0.220381353	1.291945638	3.991136587	3.772462707	3.567036115	5.557615864
1.496696868	2.174450723	2.148181066	4.073909692	6.765939611	3.560263866
-1.16572097	2.297137371	3.105981889	3.211525396	6.170301395	4.845742253
0.136227754	2.398179311	2.302219404	5.469135587	5.74980679	6.574406651
0.529726566	4.134773419	2.178388361	5.372193621	3.582872124	5.683529815
0.894492715	0.327538459	2.004264708	4.763160639	5.784982296	6.780928009
0.656487261	2.799797196	4.652200753	3.940780305	4.643487247	6.404048343
-1.256521294	2.603418353	2.511079425	3.378446147	3.698544719	4.510964988
0.152604921	1.939177079	1.231094986	3.674174735	4.479934209	6.072947294
-0.726557799	3.158665758	3.687470441	5.365159988	3.170186043	4.697965453
0.712039057	4.48091189	1.61193931	5.437199496	2.69031629	5.466453687
0.074404518	4.758184423	3.320283917	4.633743189	3.996765089	6.536316246
-0.739752729	0.155789856	2.332949526	1.770680665	3.775820143	5.000807445
0.477531907	2.1476768	1.975492089	6.12758225	5.393924627	5.786885592
1.452193521	2.637806012	1.871860279	3.713849032	3.983804004	6.295026022
1.179222208	2.674235381	3.405762635	1.99417845	5.908152198	5.799051772
-1.672486626	2.097000242	2.227021425	5.920801219	5.604565588	5.605154172
-0.997671487	1.453699288	3.321934052	4.673019968	4.951900719	4.887325993
-1.101586172	2.519147432	3.026550507	1.980213476	2.308294856	8.009304801
-1.347172335	1.493519803	1.622145808	2.574066435	2.858698804	8.08716853
0.101777387	2.265836378	3.871011417	5.258368423	5.08599805	6.86387256
-0.648995818	2.435424076	2.402852013	4.61314125	4.985094367	6.097509371
-1.345473014	1.490489393	3.496887234	4.155167639	4.862303443	5.457028496
0.919728621	3.011987455	2.166252768	1.448849792	4.280610285	5.715050126
-1.148091091	1.661313809	2.668875036	4.273360726	6.944133883	5.6243739
0.608640967	2.069722131	4.618964526	4.13009486	3.067559016	7.097170963
-0.186057263	1.739766175	3.59434901	4.161946539	5.172336091	4.687121115
0.865423676	2.365789742	4.638999419	5.573721322	5.452783108	5.637501009
-0.385154226	0.992335301	3.527828003	5.230391825	4.295657727	6.157790358
-0.953574827	1.593372549	2.684469662	3.24016821	5.290451017	5.703503564
-1.016886392	1.700194425	2.946682003	4.928082029	5.514151199	5.654996042
-0.068667306	1.934228414	2.622241983	3.333398187	5.509169701	6.555777731
1.612204875	4.308347206	2.462300169	5.686091024	4.253994503	5.133646982
0.961357324	1.643700554	2.10430796	4.526137133	4.569173719	6.965874529
2.01090609	1.067855516	2.480376989	3.163239929	5.452564115	6.417639728
0.409404558	1.357527958	2.242199046	3.842175225	3.7480861	6.93428046
-0.501527334	0.84144016	4.802213175	4.221205097	5.277565157	6.330282622
0.853014799	2.096704168	4.291401441	2.807027424	3.915492893	6.899225779
1.788605562	2.838869158	3.816356988	4.029827057	3.501058292	6.451730389
-1.01999561	3.992982119	1.271383575	4.344470669	4.483378303	6.841448592
-0.436952385	1.03182752	1.784283749	3.459890291	5.762494482	5.738640752
1.088415793	0.978350099	2.550889169	3.745265652	5.870210096	7.382729645
1.831592889	1.666383923	3.136441545	4.93600026	4.624549879	6.997300071
-2.196264748	3.284894622	2.557037953	3.684182861	6.103632014	6.537857235
0.367084955	1.542483867	2.990243721	4.807691852	5.620797702	7.208336541
2.283382596	1.050112511	4.496377681	3.974571041	5.83723296	5.841814094
-0.463463418	1.952487905	3.060378397	6.139823467	4.590600384	8.404722159
1.016221178	3.142137813	3.358445547	6.847846173	5.054059999	5.515384335
0.438987205	1.340054125	3.074828029	4.026840841	5.288603892	7.669788638
0.834593765	1.353084834	2.751893142	4.438345113	5.252986785	6.761902896
-0.522157367	0.862266778	2.944223259	4.581849217	5.855954183	6.353467021
-0.168737254	2.06551089	2.991165293	2.742970994	4.991804683	3.975486502
0.088372681	1.503108763	4.805476273	3.936288799	6.75314251	7.593702541
0.393817409	3.142469734	3.214763032	6.037708461	3.411536726	6.245440408
-0.42810111	1.800222302	3.048451947	3.716087526	5.10800085	5.943368243
0.394915377	3.097721921	5.349553868	3.885222587	4.376052673	6.029754885
1.022079741	1.619222191	3.740457104	3.942092958	5.149874081	5.280663647
0.012380492	2.200629311	1.392611695	4.194527549	6.174701131	6.39765083
0.399920786	1.892084043	2.572915566	3.442048875	5.011476452	5.49445513
0.361866856	2.085629061	3.092815558	4.739460875	5.438647101	5.519440578
-0.455773109	1.105823401	2.304358338	3.301372571	6.706900041	7.027108374
-1.345707984	2.756773786	4.071386785	3.959166428	3.587937491	6.032101886
0.424443656	0.79060335	3.256311599	4.522797814	6.604781577	5.652733957
0.403963293	1.382709916	1.668529053	6.218461143	4.254335502	6.586469619
0.309253639	2.461332582	3.204855033	4.791398391	6.015903336	6.073367149
0.583470462	2.706302784	3.368538312	3.578418422	5.68780997	7.758526723
-0.016133299	0.978539312	3.647903393	2.14726836	5.775666219	4.489541698
-0.252300694	2.000822654	3.329188186	6.667883995	3.999298667	6.922214178
0.111953812	2.238833134	3.49571209	4.00400637	6.001991053	6.713048136
-1.328170864	3.951085701	3.514914895	5.211737062	3.8256219	4.822589493
-0.245895449	2.402544505	3.095279939	2.572810717	4.60559793	7.626426411
1.070589298	0.835599994	3.345083629	2.687903082	6.624354914	7.603433135
-0.151346913	0.594025798	3.537766006	2.999683099	5.45146288	6.107803383
-1.575426524	1.578998111	3.866686437	4.956715721	5.270552287	5.401423804
0.117828583	2.634686086	4.668037271	3.310948732	6.042365156	9.141672144
0.941477655	1.300309198	0.742184837	2.290872765	4.27650779	5.853499069
-1.594929335	2.987124802	1.923640344	4.425397549	4.407514136	5.338389982
-1.262695732	1.091624922	4.11054267	4.203350664	6.136099103	7.703015751
-0.679648478	2.606434401	2.382358469	4.029740357	3.438715202	5.67826415
0.155299142	1.941780185	1.845774383	4.225731898	4.175755709	5.647211361
1.142791947	1.953339373	4.027311519	3.240704179	7.670285346	6.664657283
-1.665898339	2.019678722	2.206443671	2.745920147	5.779113552	6.135434195
0.217407559	1.484556572	3.953708742	4.862925052	4.861512788	7.454569635
0.306739759	2.396799615	1.663291217	2.558349651	4.168103935	5.75863881
0.970492515	1.108729841	3.279542023	4.748870557	3.600742205	5.499197002
1.005044342	3.766601208	2.410852282	4.586091405	5.304971557	7.559132361
0.414991998	2.843974759	4.371784167	3.594217579	4.700106183	6.291743161
1.120648843	0.577915414	2.592627041	4.345539568	3.637567025	5.425397185
-1.1019999	1.796525749	3.521199318	2.456168864	4.659091911	4.957072577
-0.192699627	1.716784649	4.068318914	4.712254479	4.264030032	4.75408382
0.290592097	1.98436939	2.352859147	2.560492125	5.0826555	5.874946664
1.508546295	0.667992217	4.488293157	5.523502958	4.058087019	6.721745418
-2.466156002	1.511415784	3.531915673	2.307993788	5.114039481	6.497198298
-0.997021267	1.839467972	4.794619072	2.824036294	2.457607727	7.49668812
-2.164391431	3.214504451	3.598645685	4.785530624	4.49791136	6.971830812
0.431848561	0.836476472	3.152477987	2.961801821	5.049747604	6.425700766
0.645207738	3.391041351	2.589196473	3.674707201	5.432957284	6.775570973
-0.363844127	3.617824411	3.984062519	6.195659318	4.953989264	5.556804415
0.465521478	1.735091708	2.905463424	2.216094021	6.672580488	6.185602119
-0.282783877	3.355492465	2.730110101	4.159081613	3.859900328	5.92640694
1.224628804	1.927308686	2.127444144	3.105245546	4.051909463	5.428944758
-0.482129982	3.455342069	2.684317088	3.246170565	5.310371584	8.013758757
0.9670573	3.133283528	3.616068978	2.860162875	6.7513713	6.372503725
-0.422073329	4.189307338	2.464307591	3.307108466	6.52973569	7.276263209
0.645349778	2.454579566	3.106584627	3.689912433	7.175273619	5.551928193
-0.124435528	0.155158748	3.246471575	4.546629697	6.003600845	6.795881604
0.083068466	2.456370592	3.394647474	2.106459583	4.067217843	7.442388418
0.370249291	2.708140863	3.141283875	3.911435757	2.506852214	6.554752151
0.054610855	4.023638612	2.801675178	4.897331572	5.320605458	5.647791776
-0.587153385	2.165326975	3.303960086	4.737073956	4.693717214	5.967372499
1.458349662	2.012413815	2.682521723	2.980483685	5.866729209	7.078082267
0.684931013	1.824356199	2.999610039	3.705852823	5.39553681	5.722153378
-0.067291231	1.734291615	2.867373241	3.550338177	5.170031683	4.138522734
-0.53532973	2.122434014	2.615669646	3.098916564	6.007309946	5.137651149
-0.986272174	2.192232647	3.025032177	3.069626798	5.194718294	5.98258416
0.517306411	2.287830882	2.775115642	4.269054142	5.35327424	5.875578805
0.557350409	2.69578746	3.21077223	2.620981984	6.43108443	6.743125641
-0.271588473	3.012489382	2.448309711	4.433583785	4.687470343	5.396093653
0.38023697	2.484097622	1.926821778	2.959836987	4.387764075	5.93859315
0.757745214	1.863053018	2.301716308	3.922382072	5.051435725	6.103125556
0.416410973	3.383854757	2.111535609	4.594298639	5.078733559	6.988202923
0.54603143	1.050612549	4.250930356	4.093017477	5.463695477	4.924668866
-0.517568207	0.967475626	3.660968842	1.632162078	3.858016764	5.460855319
-1.347643718	0.893904015	1.98923946	0.413058297	6.226461258	4.574401155
-0.599014859	-0.467905667	1.946733394	3.145008419	4.96767307	6.07357021
-0.39209792	0.948594676	2.52411321	4.929854724	5.248514367	4.79650809
0.094400527	-0.298566052	4.165931453	4.454034461	4.952038821	5.028337228
-0.410015204	1.446825524	2.83654972	4.083132045	3.980801893	5.478602998
1.122340785	2.246694287	3.32428017	3.246576986	5.744896436	5.012310934
-1.124006698	1.314317394	4.34048957	6.098787436	2.779871736	7.126935918
0.562125248	3.32126703	1.778927064	4.087622693	5.691655541	5.048380799
1.141631544	2.049329658	1.300856984	3.745893713	6.929306499	5.188622962
-0.908868241	1.030174347	2.178003521	4.796469704	4.91508876	6.206578577
-0.223880136	2.025291723	2.998432254	4.670739411	5.628329613	6.892601293
0.672815881	3.711313289	1.748683917	2.893001037	7.193679301	6.76384608
-1.345844819	1.647415704	3.029362416	4.824165906	3.116766943	5.405109835
-1.537202374	0.371972019	0.636104046	4.909020612	5.651150696	7.412161059
-0.590197493	1.904536882	3.475840087	2.448829914	3.621816043	5.078540382
1.875166283	0.8628627	4.070654438	2.433440557	5.039557887	5.976459605
0.245514846	1.926040867	3.48584263	3.47877909	5.081972938	6.650162876
-0.620845967	2.26912083	3.135238018	4.535753824	5.328152252	4.404405678
-0.896264781	2.052136252	1.704048298	3.955981218	6.263740294	5.880291395
0.304949986	3.219771266	2.918249905	3.664422511	7.464989069	5.694942022
0.19213247	1.688322431	2.350692334	5.033862713	4.483207883	5.348001498
-1.45092125	2.671096252	4.005920524	3.950379694	4.197634492	5.293561654
0.342494226	4.072902876	3.566669977	4.052862838	5.33549674	5.891356713
1.236436449	2.111833	3.712283472	5.233208671	4.852339236	5.542475772
0.421960636	1.632411305	2.961424937	3.840922129	5.217423159	4.891216865
-0.202969246	2.2370308	2.008306727	5.231401777	6.991702054	5.522295352
-0.973600193	2.085070394	1.720614469	3.452229344	5.418885979	5.912145207
0.679100023	2.253392639	1.874380291	3.743233553	4.553603694	6.260967763
0.422510194	2.874607241	3.095689359	4.989239674	3.704699735	5.079620389
0.72449751	3.217197255	4.10655949	5.095542822	6.76373479	4.737692415
-1.07804492	1.425939425	4.37893807	4.318980079	6.611640739	4.422609785
1.943178678	1.617416255	3.810347683	3.387850263	3.546054689	7.19941144
0.816449569	1.271774973	1.222937989	3.976192135	6.235269312	7.15391297
-1.527410568	4.141914884	4.054239357	2.538287781	5.265851499	6.516844
1.28003281	1.385664333	3.43914789	2.55125103	5.118765476	6.361071325
-0.372718353	2.261456067	2.955315593	2.646224163	4.622918983	7.317384764
-0.224003137	1.901966433	4.450207385	1.678845079	7.461947322	5.79088769
-0.83533329	1.470496277	3.060085901	5.754673182	4.191599501	8.190870535
-0.795239288	1.577998622	3.451293408	4.505906449	4.969332825	6.394681269
0.412916726	1.478796305	2.59678319	6.22719549	5.674546655	5.584730624
1.89640287	2.410547409	2.298654827	3.383296919	3.980804402	5.91998945
-0.272240863	1.855266377	1.491835605	4.938583624	5.639506862	5.472933236
1.167969543	2.850136184	2.182667513	2.918819753	6.3493414	5.200764178
0.444860817	0.272099336	1.732423215	3.463463027	6.495086389	5.058254566
0.862304518	2.730780244	1.245285146	4.172974576	5.173864096	6.005662862
-0.171783153	0.968936737	1.996430732	3.404424136	5.553412256	6.197247941
-1.922417847	0.549101115	3.310562741	5.338032009	3.325905614	7.514238119
-0.091567931	0.21984423	2.986195131	4.286178516	4.520778214	6.284160715
-0.76795652	1.785594212	1.527995656	2.753160142	3.999088216	4.223419477
1.732361503	3.456120046	4.676595157	3.630323941	5.881907247	4.946696434
-2.0563858	0.641106875	2.899560539	5.487217063	6.843732678	5.767199384
1.537467339	0.614530076	3.486104848	4.484223728	3.381404822	4.890327777
0.107067002	1.378739043	1.607541849	3.908994897	3.769664788	6.090880659
-0.880010137	2.544403921	5.100294761	2.409822862	3.050485448	6.75573049
0.286627898	1.709433125	1.871681137	5.147739273	5.867603389	5.21141447
-2.123969391	2.193927874	3.089747894	3.717372175	4.589250719	7.217002921
0.171676338	1.631374225	3.433842177	2.716430222	6.024434324	5.506844628
0.700123712	2.622309197	3.432852304	3.126448715	4.985864696	4.829531866
-1.422728906	0.55692219	2.269374547	3.143117646	5.488580893	4.887152586
0.425232989	1.979213252	2.045171572	3.603428658	3.668675877	5.328505232
-0.211414574	0.719480523	4.84961111	3.485735626	4.091384143	8.151446834
0.832096016	0.861603005	3.367717444	3.176589733	4.150375983	6.330185801
1.057259905	2.842845214	2.703962872	4.921006634	5.008186753	7.316453402
-0.362265734	2.631260495	2.499227389	3.445580052	5.822959651	6.000246772
0.806977087	1.60151527	1.628390824	3.414693091	4.218454297	5.833970864
0.039112106	0.84994159	3.961566277	4.198325932	6.973693894	8.630710834
1.193939259	0.255797849	2.228789345	2.748766087	2.947430775	7.448750457
-0.844618082	2.159039035	1.302752264	2.68733989	5.506355849	7.423090034
-0.172593208	0.303493749	1.937208616	4.465691397	4.073996628	6.716247576
0.967312473	2.354679657	4.182734674	4.011814352	5.61070614	4.442585408
0.346363676	2.544368964	3.681915814	5.131624706	4.141719539	6.241729476
